lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0756	1055.0	884.0	2899.0	1279.0	483.0	3004.0	3619.0	3381.0	727.0	5076.0	2665.0	2669.0	2034.0	2858.0	579.0	1444.0	1333.0	675.0	1183.0	995.0	4174.0	1278.0	5474.0	4038.0	920.0	5885.0	7013.0	5042.0	4182.0	4067.0	279.0	407.0	495.0	2033.0	84071.8	1100855.0	1499053.117233
sub-0757	1077.0	916.0	2778.0	1727.0	728.0	3520.0	4768.0	4224.0	1061.0	5919.0	3172.0	3074.0	1857.0	3732.0	658.0	1486.0	1820.0	842.0	1523.0	1161.0	4558.0	1093.0	5738.0	4037.0	1262.0	6805.0	9491.0	5947.0	5081.0	4455.0	230.0	532.0	445.0	2871.0	98582.0	1354607.0	1774595.582687
sub-0758	1035.0	807.0	1633.0	1307.0	252.0	2954.0	5465.0	3639.0	813.0	4989.0	2511.0	2914.0	2030.0	3712.0	624.0	1277.0	1883.0	770.0	1533.0	1319.0	3825.0	1284.0	3939.0	3527.0	806.0	5556.0	6525.0	5217.0	3360.0	3518.0	226.0	533.0	368.0	2137.0	82280.7	1119739.0	1485429.895346
sub-0759	1219.0	746.0	2539.0	1811.0	488.0	3808.0	5694.0	3743.0	1060.0	5501.0	3135.0	3410.0	2457.0	3976.0	780.0	1511.0	1331.0	846.0	1276.0	1574.0	5271.0	1363.0	6170.0	4438.0	915.0	7066.0	8440.0	5621.0	5024.0	4282.0	284.0	404.0	530.0	2508.0	99214.0	1301617.0	1944880.301572
sub-0760	1102.0	360.0	1997.0	1591.0	468.0	3182.0	4155.0	3128.0	1033.0	5802.0	2856.0	3116.0	1655.0	2886.0	605.0	1158.0	1515.0	732.0	1192.0	1549.0	3886.0	930.0	4253.0	3688.0	680.0	5234.0	7579.0	4839.0	3837.0	3560.0	248.0	547.0	354.0	2546.0	82261.3	1051876.0	1475919.527151
sub-0761	1014.0	602.0	2634.0	1512.0	523.0	3404.0	4404.0	3810.0	1353.0	6177.0	2993.0	3521.0	2082.0	3954.0	736.0	1598.0	2366.0	780.0	1934.0	1408.0	4459.0	1333.0	5584.0	3958.0	1023.0	7347.0	9282.0	5874.0	4786.0	5554.0	280.0	493.0	616.0	2767.0	100153.0	1445217.0	1996942.439374
sub-0762	863.0	436.0	1848.0	1249.0	456.0	2861.0	3988.0	3106.0	807.0	4017.0	2502.0	2890.0	1748.0	2596.0	600.0	1146.0	1130.0	613.0	1091.0	1246.0	3294.0	950.0	4154.0	3661.0	637.0	4647.0	5606.0	5130.0	3015.0	3276.0	221.0	410.0	320.0	1826.0	72329.1	1019883.0	1449361.138009
sub-0763	948.0	687.0	1822.0	1740.0	365.0	3443.0	4900.0	3406.0	942.0	5966.0	2308.0	3018.0	1727.0	3407.0	666.0	1329.0	1644.0	687.0	1334.0	1553.0	4167.0	1144.0	4210.0	4120.0	818.0	5724.0	6945.0	5802.0	3684.0	4014.0	301.0	479.0	404.0	2729.0	86332.0	1104844.0	1548189.825486
sub-0764	1239.0	626.0	2230.0	1567.0	455.0	3023.0	5050.0	2934.0	1061.0	5370.0	2854.0	2872.0	2255.0	3513.0	595.0	1294.0	2033.0	623.0	1421.0	1169.0	4094.0	1061.0	4704.0	4030.0	971.0	5786.0	8328.0	5671.0	4707.0	3978.0	259.0	455.0	495.0	2379.0	89060.9	1207608.0	1669962.525901
sub-0765	989.0	558.0	2421.0	1442.0	425.0	2924.0	3782.0	2843.0	844.0	4722.0	2495.0	2988.0	1927.0	2975.0	564.0	1270.0	1781.0	605.0	1271.0	1428.0	3824.0	1070.0	4422.0	3312.0	649.0	5321.0	7290.0	4657.0	3772.0	3480.0	230.0	505.0	429.0	2051.0	79249.0	1072890.0	1194031.527573
sub-0766	935.0	569.0	2471.0	1520.0	481.0	3136.0	4351.0	3574.0	975.0	4822.0	2837.0	3024.0	2311.0	2849.0	626.0	1261.0	1851.0	672.0	1266.0	1368.0	4229.0	979.0	4930.0	4128.0	915.0	5745.0	7909.0	5279.0	3570.0	4199.0	259.0	540.0	413.0	2218.0	86178.7	1153273.0	1569997.580568
sub-0767	964.0	919.0	2319.0	1579.0	580.0	3594.0	5098.0	3854.0	1013.0	5847.0	3508.0	3425.0	2449.0	3632.0	702.0	1700.0	1984.0	794.0	1654.0	1628.0	4564.0	1585.0	5728.0	5244.0	1227.0	6934.0	8142.0	7244.0	4935.0	4989.0	243.0	614.0	640.0	2822.0	102148.0	1356083.0	2011994.30138
sub-0768	940.0	1049.0	3171.0	2276.0	373.0	3419.0	4995.0	3866.0	1255.0	6316.0	3120.0	4044.0	2266.0	3439.0	644.0	1253.0	2074.0	882.0	1600.0	1985.0	4695.0	1491.0	5164.0	4274.0	1265.0	7821.0	7767.0	7016.0	4184.0	3891.0	321.0	499.0	432.0	2463.0	100250.0	1342629.0	1714330.418902
sub-0769	1079.0	778.0	1555.0	1379.0	384.0	3088.0	4300.0	2865.0	928.0	4874.0	2621.0	2837.0	2013.0	3431.0	640.0	1342.0	1637.0	595.0	1112.0	1252.0	3757.0	1378.0	3915.0	3905.0	785.0	5763.0	6677.0	4681.0	3669.0	5324.0	261.0	429.0	420.0	2204.0	81872.9	1191408.0	1652852.946692
sub-0770	930.0	547.0	2225.0	1386.0	457.0	3219.0	4496.0	3079.0	812.0	5637.0	2338.0	3058.0	1614.0	2855.0	557.0	1655.0	1518.0	619.0	1469.0	1329.0	3555.0	974.0	3953.0	2795.0	861.0	5335.0	6420.0	5249.0	3363.0	3323.0	219.0	480.0	382.0	2328.0	79013.0	1045022.0	1390640.373095
sub-0771	1205.0	606.0	2349.0	1534.0	492.0	3058.0	3780.0	3171.0	999.0	4635.0	3056.0	3120.0	1955.0	3052.0	712.0	1471.0	1489.0	677.0	1209.0	1144.0	4540.0	1430.0	5502.0	4293.0	917.0	6087.0	7247.0	5185.0	4124.0	5617.0	261.0	499.0	500.0	2579.0	88488.8	1203105.0	1737092.143148
sub-0772	1052.0	551.0	2064.0	1381.0	515.0	3222.0	4882.0	3047.0	861.0	5617.0	2944.0	2694.0	2061.0	3079.0	790.0	1489.0	1772.0	748.0	1551.0	1337.0	4279.0	1181.0	4821.0	3760.0	701.0	5261.0	7311.0	5730.0	3875.0	3701.0	263.0	398.0	456.0	2292.0	85666.5	1085642.0	1565135.509428
sub-0773	1166.0	503.0	1700.0	1345.0	511.0	2865.0	4799.0	3790.0	679.0	4143.0	2728.0	2367.0	1843.0	3744.0	722.0	1325.0	1550.0	658.0	1442.0	1034.0	3754.0	893.0	4480.0	4097.0	882.0	5149.0	8068.0	5735.0	3975.0	5049.0	235.0	407.0	414.0	2276.0	84292.9	1119069.0	1216375.302175
sub-0774	811.0	702.0	2697.0	1063.0	351.0	2802.0	3944.0	2965.0	771.0	4304.0	2611.0	2339.0	1634.0	2993.0	568.0	1199.0	1383.0	629.0	995.0	841.0	3550.0	1171.0	4415.0	3132.0	748.0	5364.0	6486.0	3952.0	3398.0	3144.0	239.0	440.0	376.0	2177.0	74194.0	1030959.0	1426616.487995
sub-0775	987.0	479.0	1798.0	1529.0	316.0	2613.0	4044.0	2916.0	881.0	4865.0	2297.0	3254.0	1730.0	3280.0	528.0	1012.0	1285.0	645.0	1263.0	1504.0	3283.0	938.0	4034.0	3065.0	612.0	6384.0	6130.0	4938.0	4177.0	3723.0	262.0	316.0	460.0	2120.0	77589.5	1027191.0	1333975.720416
sub-0776	1322.0	393.0	2779.0	1439.0	422.0	4124.0	5186.0	3781.0	1295.0	6032.0	3454.0	4039.0	2565.0	3648.0	615.0	1471.0	2308.0	915.0	1725.0	1385.0	5307.0	1341.0	5608.0	4944.0	807.0	6898.0	9436.0	6696.0	4626.0	5567.0	263.0	546.0	505.0	2612.0	104047.0	1389714.0	1866539.379402
sub-0777	999.0	455.0	1628.0	1440.0	476.0	2828.0	4289.0	2685.0	747.0	3946.0	2260.0	2099.0	1873.0	2500.0	625.0	1214.0	1392.0	629.0	1054.0	955.0	3096.0	882.0	3918.0	3109.0	737.0	4022.0	6256.0	4598.0	2949.0	2970.0	214.0	440.0	319.0	1953.0	69538.6	994540.0	1375742.381191
sub-0778	1141.0	605.0	2551.0	2074.0	478.0	3229.0	4706.0	3887.0	1607.0	6748.0	2833.0	3813.0	2272.0	4272.0	532.0	1407.0	1937.0	628.0	1090.0	2003.0	4080.0	1237.0	5634.0	4940.0	855.0	5974.0	7659.0	6036.0	4283.0	4227.0	307.0	575.0	394.0	2394.0	96406.6	1303435.0	1872473.422782
sub-0779	1026.0	483.0	1997.0	1776.0	391.0	3282.0	4562.0	3410.0	1228.0	5217.0	2823.0	3239.0	2185.0	3370.0	562.0	1419.0	1720.0	770.0	1418.0	1590.0	4150.0	1092.0	4613.0	3253.0	850.0	6127.0	8577.0	5506.0	4707.0	4983.0	241.0	544.0	525.0	2678.0	90309.9	1237939.0	1828890.515724
sub-0780	1607.0	629.0	2091.0	2015.0	520.0	4140.0	6157.0	3801.0	1152.0	6431.0	3061.0	3235.0	2624.0	4358.0	766.0	1297.0	2040.0	786.0	1425.0	1638.0	4826.0	1268.0	5425.0	4990.0	1138.0	6807.0	8472.0	6949.0	4937.0	5890.0	316.0	532.0	533.0	2599.0	104449.0	1446924.0	2060780.48943
sub-0781	1162.0	1035.0	2732.0	1488.0	586.0	3191.0	4900.0	3473.0	903.0	4534.0	3011.0	2895.0	2133.0	3396.0	643.0	1270.0	1638.0	815.0	1302.0	1084.0	4837.0	1532.0	5426.0	3721.0	1202.0	6978.0	7497.0	5311.0	4232.0	4194.0	247.0	448.0	558.0	2114.0	90478.8	1230539.0	1748479.46775
sub-0782	1090.0	668.0	2555.0	1496.0	561.0	3738.0	5367.0	3919.0	1086.0	5412.0	3403.0	2960.0	2045.0	3993.0	714.0	1385.0	1703.0	945.0	1883.0	1228.0	4505.0	1204.0	5235.0	4375.0	1245.0	8959.0	11167.0	6042.0	4632.0	4731.0	261.0	555.0	548.0	3030.0	102634.0	1413241.0	2008795.335569
sub-0783	987.0	783.0	2355.0	1796.0	440.0	3750.0	5080.0	4313.0	1134.0	5612.0	2793.0	3135.0	2347.0	3573.0	683.0	1373.0	1768.0	780.0	1273.0	1488.0	4625.0	931.0	4769.0	4706.0	856.0	6150.0	7890.0	5534.0	4399.0	3989.0	261.0	504.0	487.0	2625.0	93172.4	1313599.0	1850600.455377
sub-0784	942.0	670.0	2165.0	1419.0	478.0	2962.0	4342.0	3164.0	826.0	5293.0	2578.0	3024.0	1880.0	3209.0	549.0	1497.0	1239.0	698.0	1149.0	1218.0	3563.0	1023.0	4719.0	3324.0	655.0	5880.0	7043.0	5137.0	3485.0	3583.0	266.0	493.0	348.0	1995.0	80806.7	1098835.0	1531469.93419
sub-0785	904.0	784.0	2214.0	2034.0	417.0	2685.0	4819.0	3589.0	1196.0	5617.0	2630.0	3155.0	1874.0	3523.0	596.0	1137.0	2371.0	773.0	1344.0	1691.0	3408.0	1144.0	4460.0	3704.0	855.0	6158.0	6716.0	5682.0	3922.0	3800.0	282.0	487.0	475.0	2227.0	86659.7	1075922.0	1464773.60326
sub-0786	928.0	867.0	3079.0	1889.0	450.0	3774.0	4808.0	4321.0	1534.0	6242.0	2938.0	3892.0	2137.0	4171.0	690.0	1440.0	1846.0	843.0	1516.0	1827.0	4806.0	1672.0	5040.0	4773.0	1121.0	6997.0	9474.0	7270.0	5006.0	4208.0	253.0	485.0	512.0	2655.0	103348.0	1377540.0	1760866.872636
sub-0787	1319.0	903.0	2383.0	2032.0	416.0	3659.0	5056.0	4461.0	1042.0	6600.0	3413.0	3910.0	2386.0	4167.0	652.0	1334.0	1918.0	967.0	1878.0	1819.0	4202.0	1427.0	4797.0	3595.0	1026.0	7796.0	8370.0	6137.0	4372.0	5661.0	319.0	530.0	427.0	2599.0	101574.0	1283643.0	1835830.59795
sub-0788	872.0	866.0	1956.0	1645.0	383.0	3292.0	4276.0	3481.0	870.0	5324.0	2602.0	2884.0	1856.0	3252.0	597.0	1374.0	1645.0	734.0	1558.0	1628.0	4040.0	1404.0	4738.0	3719.0	1049.0	6229.0	6575.0	5298.0	4221.0	3631.0	281.0	423.0	481.0	2620.0	85796.1	1160031.0	1250044.467535
sub-0789	848.0	825.0	2344.0	1887.0	574.0	3794.0	4041.0	3642.0	1093.0	6203.0	2732.0	3002.0	2046.0	2839.0	719.0	1373.0	1678.0	705.0	1602.0	1352.0	4524.0	1247.0	4977.0	4574.0	915.0	7013.0	8559.0	6946.0	4120.0	4152.0	320.0	570.0	496.0	2369.0	94075.5	1332956.0	1854382.470024
sub-0790	923.0	1028.0	1995.0	1642.0	368.0	2849.0	4008.0	2862.0	1125.0	4839.0	2970.0	3019.0	1944.0	3051.0	573.0	1543.0	1691.0	757.0	1400.0	1295.0	3804.0	1221.0	4436.0	3684.0	956.0	5443.0	6852.0	5577.0	4439.0	3890.0	277.0	444.0	419.0	2436.0	83755.1	1112546.0	1540225.3818
sub-0791	1121.0	666.0	2336.0	1391.0	490.0	3059.0	4836.0	2949.0	923.0	5315.0	2475.0	3083.0	1824.0	2961.0	600.0	1345.0	1420.0	619.0	1189.0	1404.0	3647.0	974.0	4687.0	3414.0	766.0	5022.0	7159.0	5333.0	3530.0	3837.0	237.0	423.0	395.0	2160.0	81592.0	1084791.0	1533004.126853
sub-0792	992.0	546.0	2144.0	1454.0	537.0	2940.0	4477.0	2896.0	794.0	4027.0	2367.0	2628.0	1692.0	2586.0	573.0	1182.0	1460.0	787.0	1376.0	1261.0	4034.0	1169.0	4481.0	3228.0	613.0	5470.0	6341.0	4903.0	3711.0	3545.0	239.0	372.0	412.0	2629.0	77864.0	1071842.0	1466842.796897
sub-0793	1140.0	721.0	2314.0	1357.0	591.0	3195.0	4612.0	3403.0	913.0	5564.0	2688.0	2715.0	1838.0	3286.0	639.0	1404.0	1435.0	751.0	1149.0	1062.0	4327.0	1204.0	4891.0	3819.0	978.0	6049.0	7319.0	5202.0	4062.0	4675.0	246.0	459.0	445.0	2515.0	86961.4	1157318.0	1556575.924552
sub-0794	1096.0	539.0	2555.0	1737.0	543.0	3272.0	4734.0	3160.0	1120.0	5230.0	2981.0	3613.0	2399.0	3193.0	785.0	1197.0	1816.0	696.0	1032.0	1664.0	4127.0	1364.0	4834.0	3805.0	939.0	5884.0	7276.0	5164.0	4287.0	4459.0	285.0	486.0	426.0	2227.0	88921.3	1255449.0	1525234.907103
sub-0795	1079.0	536.0	2298.0	1400.0	446.0	3018.0	5342.0	3596.0	946.0	4281.0	2656.0	2477.0	1748.0	3718.0	579.0	1523.0	1703.0	591.0	1421.0	1145.0	4049.0	1136.0	4662.0	4104.0	840.0	5158.0	7543.0	5990.0	3917.0	3979.0	264.0	425.0	469.0	2668.0	85702.9	1153653.0	1608222.275036
sub-0796	1366.0	635.0	2634.0	1855.0	664.0	3835.0	4542.0	3590.0	934.0	6443.0	2818.0	3275.0	1929.0	3238.0	775.0	1552.0	1945.0	724.0	1685.0	1448.0	4913.0	1287.0	4820.0	4025.0	1011.0	6562.0	8947.0	5828.0	4205.0	4836.0	288.0	514.0	452.0	2823.0	96394.4	1256899.0	1747554.117514
sub-0797	927.0	524.0	2675.0	1384.0	542.0	3176.0	5347.0	3563.0	1064.0	4146.0	2926.0	2758.0	2072.0	3517.0	795.0	1405.0	1693.0	716.0	1337.0	1134.0	3970.0	1159.0	4779.0	4491.0	791.0	5451.0	7537.0	6977.0	3829.0	4720.0	269.0	424.0	430.0	2471.0	88995.2	1170125.0	1632064.972257
sub-0798	945.0	477.0	1982.0	1269.0	439.0	2706.0	4748.0	2952.0	1023.0	5135.0	2308.0	2884.0	1631.0	3128.0	586.0	1189.0	1509.0	552.0	1120.0	1405.0	3937.0	1095.0	4206.0	3136.0	701.0	4975.0	6385.0	5773.0	3578.0	3779.0	244.0	401.0	360.0	2006.0	78560.8	1069351.0	1563530.828783
sub-0799	920.0	505.0	2190.0	1561.0	399.0	3323.0	4628.0	4004.0	919.0	5082.0	2670.0	2889.0	1980.0	3192.0	718.0	1285.0	1793.0	652.0	1358.0	1510.0	3999.0	1092.0	4251.0	4441.0	755.0	5798.0	8196.0	6542.0	3841.0	4388.0	240.0	526.0	451.0	2813.0	88898.1	1221735.0	1749055.665255
sub-0800	938.0	507.0	1917.0	1389.0	312.0	2765.0	4903.0	3201.0	1092.0	4338.0	2596.0	2896.0	2027.0	3385.0	689.0	1407.0	1292.0	652.0	1342.0	1297.0	4482.0	1177.0	4317.0	4292.0	716.0	5159.0	7120.0	5518.0	4082.0	4890.0	290.0	327.0	586.0	2508.0	84405.7	1070221.0	1134932.970784
sub-0801	996.0	731.0	2708.0	1557.0	386.0	3378.0	4307.0	3365.0	867.0	5566.0	2558.0	3043.0	2152.0	3034.0	711.0	1476.0	1676.0	764.0	1337.0	1519.0	4351.0	1350.0	4733.0	3454.0	1067.0	6824.0	7513.0	5052.0	3949.0	4103.0	260.0	474.0	468.0	2397.0	88122.6	1157519.0	1633343.522366
sub-0802	1005.0	705.0	2523.0	1495.0	590.0	2953.0	5205.0	3250.0	889.0	4980.0	3112.0	2968.0	2195.0	3156.0	622.0	1285.0	1512.0	814.0	1253.0	1497.0	3704.0	1105.0	4987.0	3395.0	959.0	6787.0	7337.0	5435.0	3877.0	3638.0	245.0	580.0	383.0	2077.0	86510.1	1220724.0	1303207.398077
sub-0803	1187.0	600.0	1984.0	1960.0	331.0	3396.0	4759.0	4240.0	1103.0	5943.0	2955.0	3701.0	2346.0	4227.0	763.0	1584.0	2439.0	863.0	1971.0	1868.0	5264.0	1352.0	5379.0	4637.0	1038.0	7568.0	9381.0	6532.0	4635.0	5121.0	288.0	542.0	522.0	2669.0	103139.0	1367440.0	1873939.51828
sub-0804	851.0	638.0	2108.0	1660.0	525.0	3486.0	5300.0	4471.0	963.0	5294.0	2524.0	2707.0	1953.0	3532.0	711.0	1407.0	1690.0	741.0	1482.0	1248.0	4577.0	1153.0	4708.0	4581.0	938.0	6166.0	6623.0	5441.0	3757.0	4436.0	250.0	561.0	423.0	2309.0	89199.1	1216085.0	1700629.969285
sub-0805	873.0	483.0	1913.0	1432.0	549.0	3163.0	4700.0	3443.0	999.0	4399.0	2768.0	2698.0	1781.0	2844.0	605.0	1150.0	1589.0	705.0	1090.0	1240.0	3653.0	1130.0	4515.0	3991.0	735.0	5774.0	6713.0	6115.0	3741.0	4530.0	220.0	467.0	431.0	1967.0	82397.6	1214851.0	1632497.021483
sub-0806	881.0	630.0	1882.0	1530.0	460.0	2853.0	4029.0	2761.0	929.0	4864.0	2159.0	3197.0	1596.0	2505.0	644.0	1360.0	1384.0	652.0	1186.0	1218.0	3297.0	1185.0	3912.0	3089.0	804.0	5630.0	6600.0	4449.0	3462.0	3381.0	186.0	474.0	361.0	1937.0	75479.9	1042413.0	1494312.540275
sub-0807	1089.0	588.0	2484.0	1591.0	429.0	3091.0	4635.0	2810.0	1014.0	4993.0	2641.0	2904.0	1812.0	3003.0	573.0	1240.0	1684.0	688.0	1359.0	1404.0	3554.0	1144.0	3966.0	3738.0	860.0	5442.0	7607.0	5527.0	3614.0	3597.0	242.0	471.0	489.0	2150.0	82424.3	1100197.0	1555218.410625
sub-0808	910.0	616.0	2114.0	1595.0	457.0	2745.0	3688.0	2922.0	691.0	4405.0	2609.0	2784.0	1816.0	2852.0	596.0	1299.0	1398.0	579.0	1107.0	1494.0	3804.0	1188.0	4440.0	3120.0	655.0	5089.0	6796.0	4845.0	3801.0	3978.0	241.0	447.0	385.0	2355.0	77818.9	1066896.0	1463618.619227
sub-0809	833.0	528.0	2037.0	1152.0	320.0	2465.0	4017.0	3289.0	792.0	4467.0	2046.0	2783.0	1608.0	2838.0	604.0	1327.0	1330.0	548.0	950.0	1056.0	3158.0	1116.0	4228.0	3296.0	649.0	4663.0	5872.0	5357.0	3452.0	3314.0	199.0	422.0	346.0	2059.0	73115.7	1038111.0	1415072.931131
sub-0810	1192.0	564.0	2337.0	1662.0	479.0	3353.0	5253.0	3500.0	979.0	6530.0	2810.0	2837.0	2107.0	3231.0	688.0	1409.0	1629.0	803.0	1497.0	1381.0	4332.0	1237.0	5741.0	4073.0	833.0	6557.0	7285.0	5064.0	4349.0	4182.0	280.0	517.0	462.0	2400.0	91550.7	1252803.0	1739937.411737
sub-0811	1032.0	546.0	2595.0	1436.0	385.0	2913.0	4420.0	3549.0	902.0	4399.0	3029.0	2863.0	2109.0	3443.0	614.0	1288.0	1526.0	711.0	1201.0	1202.0	3575.0	1236.0	4508.0	3320.0	738.0	5705.0	8111.0	4760.0	4033.0	4065.0	250.0	408.0	448.0	2343.0	83658.6	1161293.0	1593577.902864
sub-0812	1181.0	732.0	3141.0	1740.0	372.0	3713.0	5679.0	3956.0	948.0	5426.0	2456.0	3458.0	2177.0	3795.0	669.0	1636.0	1585.0	639.0	1240.0	1536.0	4826.0	1209.0	5412.0	5245.0	1138.0	7265.0	8951.0	5950.0	4381.0	3875.0	272.0	482.0	511.0	2441.0	98036.7	1295464.0	1722734.158848
sub-0813	1146.0	673.0	2754.0	1744.0	561.0	4021.0	5039.0	4179.0	1205.0	6938.0	3145.0	3442.0	2257.0	3805.0	816.0	1615.0	2250.0	724.0	1380.0	1270.0	5112.0	1369.0	6035.0	4714.0	1060.0	5852.0	7867.0	7348.0	4526.0	5010.0	261.0	537.0	522.0	2597.0	101756.0	1409745.0	1985255.609815
sub-0814	899.0	495.0	2052.0	1519.0	365.0	3099.0	3846.0	3417.0	712.0	4594.0	2338.0	2651.0	1518.0	3624.0	669.0	1054.0	1359.0	609.0	1396.0	1521.0	3172.0	935.0	4243.0	2912.0	643.0	5375.0	6895.0	4233.0	3822.0	2680.0	201.0	375.0	390.0	2108.0	75712.4	1012782.0	1364946.772543
sub-0815	930.0	564.0	2762.0	1190.0	411.0	2551.0	3627.0	3135.0	842.0	4446.0	2378.0	2396.0	1796.0	2780.0	540.0	1088.0	1671.0	720.0	1295.0	1024.0	3959.0	1152.0	4890.0	3510.0	652.0	5756.0	6649.0	5131.0	4011.0	3764.0	220.0	372.0	520.0	2319.0	79049.1	1090223.0	1634331.454182
sub-0816	785.0	589.0	2395.0	1871.0	391.0	3272.0	4603.0	4426.0	923.0	5572.0	2756.0	3568.0	2025.0	3510.0	656.0	1272.0	1931.0	731.0	1526.0	1817.0	4534.0	1069.0	5230.0	4359.0	684.0	5827.0	8112.0	6759.0	3996.0	4045.0	251.0	550.0	517.0	2792.0	93334.6	1222064.0	1787133.539524
sub-0817	925.0	523.0	2132.0	1475.0	543.0	3029.0	4802.0	2961.0	864.0	5363.0	2727.0	2913.0	1963.0	2757.0	593.0	1327.0	1717.0	620.0	1270.0	1309.0	3706.0	1022.0	4903.0	3884.0	745.0	5950.0	6801.0	4965.0	3641.0	3358.0	271.0	464.0	370.0	2125.0	81951.9	1073302.0	1414439.226245
sub-0818	1143.0	488.0	2319.0	1550.0	376.0	2990.0	4706.0	3593.0	1036.0	5302.0	2407.0	2920.0	1918.0	3248.0	612.0	1250.0	1998.0	628.0	1607.0	1097.0	3850.0	1225.0	4368.0	3286.0	706.0	5723.0	6420.0	5287.0	3531.0	3685.0	291.0	421.0	443.0	2152.0	82571.3	1128043.0	1347667.439282
sub-0819	1104.0	633.0	2480.0	1898.0	498.0	3831.0	4707.0	3821.0	1024.0	6030.0	2937.0	3307.0	2122.0	3181.0	772.0	1465.0	1697.0	786.0	1523.0	1393.0	4061.0	1230.0	4914.0	4420.0	782.0	6654.0	8028.0	6278.0	4482.0	4894.0	278.0	547.0	468.0	2817.0	95053.9	1301759.0	1956173.113481
sub-0820	1090.0	492.0	1940.0	1833.0	583.0	2998.0	4000.0	3183.0	814.0	5113.0	2399.0	3009.0	1653.0	2733.0	611.0	1599.0	1462.0	588.0	1240.0	1821.0	3336.0	1167.0	4474.0	2984.0	773.0	5200.0	7476.0	5014.0	3943.0	3817.0	240.0	386.0	445.0	2125.0	80532.3	1055397.0	1474129.645242
sub-0821	848.0	448.0	2224.0	1654.0	410.0	2790.0	3790.0	2697.0	991.0	4843.0	2301.0	3286.0	1499.0	2610.0	613.0	1144.0	1463.0	582.0	1242.0	1665.0	3178.0	1120.0	4218.0	3206.0	668.0	5397.0	6882.0	4287.0	3194.0	3285.0	234.0	470.0	331.0	2449.0	75990.7	1032342.0	1509556.124391
sub-0822	1087.0	642.0	2158.0	2119.0	538.0	3126.0	4619.0	3792.0	1075.0	5823.0	2922.0	3424.0	1701.0	3272.0	707.0	1246.0	1422.0	706.0	1441.0	1985.0	3933.0	957.0	4957.0	4412.0	918.0	5959.0	6774.0	5830.0	3308.0	3488.0	237.0	545.0	396.0	2938.0	88452.3	1204856.0	1446521.654495
sub-0823	1125.0	649.0	2246.0	1596.0	451.0	3067.0	4388.0	3426.0	857.0	5488.0	2666.0	3428.0	2084.0	3189.0	707.0	1358.0	1793.0	651.0	1472.0	1276.0	3839.0	1088.0	4375.0	3862.0	791.0	5479.0	7208.0	5718.0	3919.0	4173.0	251.0	455.0	494.0	2162.0	85721.7	1131901.0	1535232.652471
sub-0824	1083.0	703.0	2615.0	1301.0	516.0	3008.0	4732.0	3211.0	972.0	5315.0	2734.0	2498.0	1823.0	3304.0	560.0	1332.0	1384.0	767.0	1281.0	1068.0	4093.0	1153.0	4719.0	3731.0	850.0	5703.0	7509.0	5158.0	3767.0	4179.0	222.0	443.0	449.0	2124.0	84305.7	1103973.0	1133056.765754
sub-0825	1009.0	617.0	2339.0	1435.0	586.0	3432.0	4395.0	3228.0	926.0	5327.0	2556.0	3082.0	2080.0	3063.0	594.0	1312.0	2025.0	694.0	1254.0	1120.0	3960.0	1340.0	5538.0	3768.0	772.0	6809.0	8665.0	5656.0	3698.0	4508.0	247.0	413.0	399.0	2257.0	89100.9	1171855.0	1624677.756782
sub-0826	1054.0	549.0	2810.0	1264.0	407.0	2813.0	3723.0	2953.0	716.0	4428.0	2526.0	2893.0	1917.0	3013.0	652.0	1371.0	1504.0	686.0	1121.0	1251.0	3855.0	1058.0	5034.0	3150.0	945.0	5286.0	7313.0	4145.0	3869.0	3778.0	212.0	477.0	366.0	1986.0	79098.0	1037975.0	1341128.502979
sub-0827	1125.0	436.0	2418.0	1713.0	421.0	3363.0	5948.0	4033.0	965.0	5808.0	2734.0	3055.0	1997.0	3589.0	656.0	1639.0	1729.0	686.0	1216.0	1092.0	4427.0	1284.0	5007.0	4418.0	821.0	5384.0	8353.0	5836.0	3870.0	4206.0	221.0	501.0	391.0	2246.0	91576.0	1214192.0	1751444.782356
sub-0828	1066.0	773.0	2253.0	1662.0	442.0	3478.0	5148.0	3534.0	1127.0	5144.0	2944.0	3014.0	2134.0	3555.0	616.0	1397.0	1691.0	875.0	1628.0	1548.0	4258.0	1204.0	4722.0	4482.0	1156.0	5802.0	7680.0	6136.0	3382.0	4713.0	263.0	549.0	363.0	2647.0	91380.9	1275319.0	1814807.574048
