Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-0781	3703.3	2904.7	8179.7	3125.1	1334.3	7036.9	11424.3	6781.5	3187.2	8942.8	7271.4	5559.9	3853.8	6067.9	1747.1	4097.0	3799.6	1111.4	3130.3	2375.2	9231.9	5666.5	15110.5	8942.6	3723.9	14336.7	18309.7	12117.6	8208.9	9580.4	333.2	588.8	1392.1	9742.2	3271.6	3363.2	7730.8	2696.9	1205.7	6687.8	13748.7	6407.8	3052.6	9756.4	8679.8	6106.1	4517.1	6759.9	1738.8	3987.4	3198.4	1323.4	3947.6	2390.5	9732.4	4647.2	15414.4	12327.7	2099.4	14469.8	19318.9	11676.5	7153.0	9041.4	386.2	827.8	553.4	9701.8	29664.7	30673.8	241239.861835	245375.79795	486615.659784	1593402.0	1748479.46775
sub-0782	3323.5	3425.9	7687.6	2630.3	1222.3	7969.1	10876.2	7697.6	4381.0	10664.7	8091.9	5438.8	4104.6	7387.1	1833.0	4034.7	3929.3	1383.6	4632.6	2957.3	8556.1	4395.8	14427.6	10932.1	4390.6	20122.7	28012.4	13285.7	9077.0	9766.2	311.6	764.3	1043.5	12321.3	3460.3	5120.4	8238.3	2918.0	979.5	7447.1	10260.5	7629.8	3765.7	10365.8	9520.1	6585.3	5265.5	8036.8	1631.7	5065.6	3392.2	1816.7	4331.5	3226.6	8754.2	4925.3	15869.7	11611.1	2574.6	18987.9	23436.8	13644.4	9166.8	9896.7	601.7	671.2	732.1	11567.5	38748.7	39038.6	279269.152062	279418.058968	558687.21103	1747304.0	2008795.335569
sub-0783	2919.8	3540.8	7519.6	3458.0	1035.2	8917.6	11572.7	8843.1	4599.4	11706.5	7511.4	6169.7	5083.4	7705.6	1765.0	4551.5	4240.7	1498.2	3008.5	3527.6	9428.9	3832.7	14622.9	12669.7	2800.1	15028.7	22168.8	13483.0	9697.1	10263.3	286.1	763.4	853.5	11196.5	3196.8	3336.1	7545.3	3752.2	1146.6	8232.1	11811.4	8492.1	3344.0	12834.9	7639.9	6494.0	4993.0	8238.3	1844.7	5136.3	3751.9	1606.0	4083.5	3570.9	8758.5	5168.8	16048.4	14150.7	1992.8	15441.1	21902.5	13874.5	7976.4	10293.3	491.5	788.7	640.9	11519.6	36029.6	36061.6	271520.20297	275039.38296	546559.58593	1666755.0	1850600.455377
sub-0784	2572.0	2407.4	6581.7	2696.3	1039.5	6189.5	10059.8	6474.4	3667.9	11302.9	6391.3	6008.5	3356.1	5934.1	1385.8	4858.2	2627.9	1055.5	2752.9	3294.4	6743.6	4176.2	13919.7	7534.5	2420.1	13223.9	17930.1	12325.9	6910.6	7624.1	282.0	656.1	594.2	8807.2	2429.4	2384.6	5879.4	3208.0	939.8	6436.7	10365.4	6619.5	3063.8	10639.9	6902.5	6206.5	3605.8	6759.8	1321.8	5821.7	2858.4	1276.0	3047.2	3920.5	6444.9	4392.8	13089.4	7274.5	1603.2	13100.2	17974.1	10907.2	5991.5	7766.0	300.2	689.6	432.5	8282.2	32125.4	32630.0	224622.890191	222711.797017	447334.687208	1380892.0	1531469.93419
sub-0785	2445.9	2732.2	6467.8	3621.9	920.7	5589.3	9744.6	6452.1	4248.0	10920.7	6540.6	5844.4	3652.0	5938.6	1315.7	3518.6	4809.9	978.1	2869.7	4059.8	6181.9	3983.7	12374.7	8223.5	2371.4	12666.1	15631.5	12164.1	8155.2	8151.5	259.8	607.1	772.5	9220.6	2844.7	2308.4	7396.0	3252.2	878.2	5611.4	10634.5	5623.8	3000.4	9932.0	6861.9	6636.6	3582.8	5799.5	1276.1	4531.4	2684.1	1115.9	3041.1	4538.0	6355.9	4059.8	12888.0	8800.2	1669.4	13170.8	16030.3	12689.0	6288.3	7361.8	314.5	587.4	793.5	8563.7	20112.5	21523.5	212730.536946	211333.102554	424063.6395	1360391.0	1464773.60326
sub-0786	2875.0	3202.4	9002.3	3470.0	1077.5	8103.5	9781.7	8802.4	4818.2	13806.6	7245.9	8002.8	4175.7	8257.1	1804.1	4483.3	4366.6	1440.7	3237.7	5576.1	9519.7	6249.3	14961.6	11850.4	3611.5	15148.5	25442.9	16694.9	11131.5	9392.4	239.6	719.3	995.5	11624.1	3344.5	2457.7	8031.6	3921.0	905.9	8829.5	13452.2	9280.8	2833.1	12521.4	8046.4	8926.7	4322.9	9080.7	1615.8	4949.7	3637.8	1570.5	3898.0	6364.9	8157.7	4699.1	16171.3	14048.7	2271.7	15539.5	25368.3	13505.3	8851.1	9982.5	406.2	640.2	770.9	10806.1	36489.7	33641.1	285135.926936	282614.244988	567750.171924	1701546.0	1760866.872636
sub-0787	3570.0	2822.5	7222.2	3742.6	734.5	6095.0	9745.8	8108.3	4021.9	13071.7	8024.3	7767.0	4233.9	6979.0	1422.9	3855.7	4152.1	1559.5	3900.4	4672.4	7856.8	5503.9	14001.6	8384.8	3348.9	15931.7	20823.7	14492.9	9025.2	11643.9	366.1	724.9	1190.3	10967.5	3106.9	2247.1	5999.2	3549.3	712.1	6631.9	15636.4	6405.5	3809.5	11805.9	7750.5	7768.0	4233.0	6897.8	1754.7	3926.3	3675.6	1543.7	4349.2	5547.3	7438.8	3863.4	14391.4	10093.3	2673.7	18158.7	18682.7	14860.2	8446.2	8461.0	371.7	702.7	676.9	11383.5	32362.4	31523.5	260988.06616	258550.132311	519538.198471	1609458.0	1835830.59795
sub-0788	2942.8	3037.5	6071.5	2799.1	818.3	5930.8	9191.3	6808.2	3198.1	11422.2	6145.7	4995.1	3449.3	5785.9	1266.2	3968.0	4335.1	1281.5	3854.9	3905.1	7390.5	5435.4	13747.9	9575.2	3137.5	13961.8	17671.3	12060.7	8418.6	8747.9	317.5	580.4	1128.9	10760.1	3209.5	3209.7	4440.5	2912.1	880.0	5686.6	10971.6	5998.6	3057.1	10307.0	7861.7	5568.5	3781.0	5915.3	1318.7	5718.9	4265.0	1566.3	3831.7	3941.6	7818.0	4483.1	12720.9	10137.9	2184.5	16188.7	17264.8	12499.0	6822.3	7465.4	395.7	528.8	829.6	9886.9	26026.1	25946.3	229324.938778	228766.307671	458091.246449	1445761.0	1250044.467535
sub-0789	3038.1	3446.7	7092.7	4278.0	1388.9	7683.5	9194.0	8289.6	4288.6	14682.5	7541.2	6287.2	4273.8	5990.9	1888.4	4557.6	4156.8	1166.7	4277.3	3723.8	9323.2	5444.6	15462.3	12267.0	2879.9	17012.4	24031.2	17968.9	9394.5	10577.0	389.4	885.8	873.7	10455.4	3123.6	3067.5	6769.9	3940.3	1308.2	7907.4	10844.7	8223.0	3233.1	15224.1	8321.0	6817.7	4319.0	6788.8	1662.8	6075.5	3990.7	1440.7	4273.4	3811.6	9489.9	5238.4	15763.3	11643.0	2138.3	17582.8	23870.6	16748.4	7552.4	9196.4	422.9	689.3	815.9	10537.9	38053.4	37841.8	280563.580956	278933.771144	559497.3521	1667218.0	1854382.470024
sub-0790	2238.1	3305.0	5811.0	2777.3	823.1	5704.6	9010.0	5627.5	4313.7	9281.3	7446.3	6006.1	3932.5	5222.9	1427.7	4841.1	3702.1	1092.7	3341.7	2994.0	6703.9	4605.2	11901.5	8915.8	2403.9	12251.2	16836.5	12315.4	8237.9	8686.4	297.1	577.8	643.1	10491.1	2479.5	2915.8	5909.8	2887.4	701.7	5940.8	11528.1	6004.1	3030.3	9309.1	7188.1	5371.8	4066.5	5732.0	1484.6	5618.1	3353.7	1331.4	3942.5	2766.3	6711.0	4405.3	11866.1	9284.6	1624.7	13839.7	15133.9	11537.5	6265.5	7731.5	343.2	522.8	517.1	10287.1	27165.3	28197.5	219591.511137	219110.359828	438701.870964	1418644.0	1540225.3818
sub-0791	3539.9	2960.7	6674.7	2656.4	1000.2	5972.6	10693.9	5090.0	3485.4	10753.1	6087.4	6193.4	3111.8	4745.5	1315.1	3689.9	2946.7	903.8	2609.6	3704.8	6603.2	3868.9	12060.4	8401.8	2118.5	10740.3	17108.1	12263.8	6803.8	8745.6	252.0	588.0	837.3	9023.3	3185.8	2579.6	5592.3	2512.2	734.0	6138.0	12204.0	5721.0	2689.4	10316.5	5930.4	5890.2	3932.8	6523.5	1388.5	5388.4	2762.2	1154.1	2921.1	3610.9	6072.0	3625.0	12741.3	8621.0	1702.5	10857.3	15280.6	11528.2	5933.7	7418.3	269.7	674.0	547.8	8302.8	25995.8	25920.6	212493.505566	208052.873446	420546.379012	1396625.0	1533004.126853
sub-0792	3276.8	2293.0	5225.5	2697.3	1180.0	5879.9	9478.7	5366.1	2860.1	7625.7	5670.9	5065.0	3334.3	4906.0	1366.5	3450.0	3282.6	1057.4	3103.1	2804.4	7214.0	3850.5	11939.3	8083.3	1957.3	12184.0	15736.4	10564.7	7226.3	7547.9	244.7	463.8	691.7	10830.6	2505.0	2151.2	5888.8	2666.9	812.8	5613.9	11175.1	4637.1	2628.7	7548.6	6772.9	5363.9	3621.0	5386.4	1336.8	4777.5	2640.9	1173.2	3790.1	2950.3	7173.3	4092.7	11840.4	8427.4	1688.1	10819.8	15521.7	10381.8	6417.5	8018.9	306.9	480.1	549.2	9303.5	21345.9	22711.4	198055.330516	198488.851697	396544.182214	1363555.0	1466842.796897
sub-0793	3210.5	3238.1	6661.6	2443.8	1302.1	6582.9	9765.4	7049.4	3697.8	11141.6	7002.9	5255.3	3405.1	5745.2	1536.9	3999.0	3269.1	1196.8	2672.9	2869.2	7775.6	4289.7	13482.2	9328.5	2441.0	13058.8	17774.2	11632.8	8446.1	10002.4	241.7	590.5	701.0	10248.4	2038.3	2755.0	6010.5	2643.7	1119.9	6308.0	13326.4	6288.1	3147.7	9385.5	7895.9	5928.6	3603.5	6705.0	1577.6	5320.1	2994.7	1266.8	3229.6	3108.9	6893.9	4261.1	12359.7	10402.6	2265.0	12389.9	16757.2	12363.2	6451.7	8295.3	360.5	751.0	507.0	10031.6	29768.7	29884.0	231520.616595	228247.101036	459767.717631	1438178.0	1556575.924552
sub-0794	2849.4	2889.5	8467.4	3390.6	1229.0	7416.2	11349.3	6541.0	4364.4	10922.6	7768.3	7607.5	5570.4	6053.6	2163.8	4171.5	4398.8	1120.7	2570.1	4371.8	7834.6	4861.1	14041.9	9781.8	2837.6	14305.2	18808.5	11791.2	9089.4	10394.9	319.4	715.3	856.8	10054.2	2205.4	3069.9	7335.4	3297.6	1114.7	6856.3	12654.3	6817.5	3815.4	10277.3	9443.9	7784.2	4148.7	7593.4	1754.3	5250.6	3464.0	1442.0	3144.9	4683.0	7895.2	4489.4	13989.0	10617.0	2532.8	13418.8	21584.7	12625.2	7016.5	9171.8	419.1	611.8	458.0	9180.4	36971.1	37718.4	257734.46507	257060.03514	514794.50021	1577124.0	1525234.907103
sub-0795	3262.7	2369.8	6344.4	2326.4	814.4	6107.0	11691.4	6817.0	3703.5	8625.2	6717.4	4273.4	3163.6	6692.9	1263.2	4519.2	3484.9	917.7	3223.4	2758.5	7794.7	4574.3	12813.0	9836.5	2454.3	12102.1	18285.9	13192.7	7500.9	8976.4	283.0	539.9	863.7	11109.3	3184.0	2394.7	6889.4	2882.4	705.9	5792.3	12881.5	6477.3	2577.3	9288.8	7127.0	4805.7	3879.3	6865.5	1329.3	4402.4	3625.0	1130.3	3344.0	3241.8	7250.1	4167.5	12516.0	10146.9	2004.4	12119.6	18427.8	13262.2	6444.2	8221.9	537.9	543.4	591.9	9405.8	24850.2	26131.8	223905.726697	221644.701884	445550.428581	1462108.0	1608222.275036
sub-0796	3585.1	3108.7	7770.9	3297.2	1391.7	7877.6	8971.0	6726.2	4219.6	12762.4	7038.8	6219.3	3962.8	5565.1	1802.7	4642.2	4622.9	1170.9	3938.2	3647.5	9601.2	4916.9	13320.3	9658.3	2757.3	14403.3	22168.1	14037.9	7956.6	10935.6	326.6	736.0	1107.0	11491.0	2961.3	3890.0	7327.9	3610.6	1275.9	7461.8	9590.4	7356.3	3643.8	13058.2	7715.7	6255.8	4304.0	6711.5	1577.4	5873.9	3634.9	1515.4	3935.7	4398.1	8573.0	4772.7	15142.4	10575.9	2405.3	13810.5	21058.3	12717.2	7482.4	9891.7	396.2	694.2	580.4	10219.0	33805.9	34520.1	257524.523576	256504.936061	514029.459637	1627563.0	1747554.117514
sub-0797	3114.4	2550.7	7378.5	2609.8	1070.8	6546.8	11558.6	6715.3	4039.9	7847.3	7213.1	5025.5	3395.2	6546.2	1839.3	4305.8	3986.5	1024.5	3273.8	2803.2	7711.4	4354.6	13547.1	11197.7	2577.7	12647.5	18726.0	16168.8	7919.2	10298.8	265.5	618.2	757.3	10358.6	3205.8	2524.0	6041.4	3140.1	835.0	5692.5	14334.7	6023.5	3321.3	11094.0	7495.3	5608.5	4444.3	5859.9	1443.0	5613.5	4051.7	1265.6	3704.1	3133.5	8062.6	4126.5	13663.1	10059.3	2710.8	13468.2	16599.5	12329.8	6511.3	8878.3	518.7	664.3	556.4	9748.2	25911.6	28201.3	234170.037159	232667.918571	466837.95573	1515241.0	1632064.972257
sub-0798	2383.0	2009.0	6140.1	2375.6	988.3	5388.8	10627.2	5482.4	3758.1	10903.1	5770.7	5516.6	3249.2	5432.4	1338.6	3679.8	3423.0	809.7	2669.2	3181.5	8297.3	4061.2	12623.9	7511.5	2101.8	11151.9	15858.9	13501.4	7251.3	8805.4	304.0	539.5	609.4	8267.0	2872.3	2162.4	6021.1	2305.7	860.8	4170.5	12041.0	5525.9	3307.5	10566.9	6008.7	5494.6	3039.2	6009.1	1331.0	4128.4	3344.7	813.5	2945.4	4018.6	7018.6	3729.0	12852.9	9328.0	1529.7	11309.4	14670.4	12988.7	5709.5	7456.9	262.7	548.3	523.4	7889.1	23486.5	24201.6	207708.687013	203667.608035	411376.295048	1379444.0	1563530.828783
sub-0799	3003.2	2730.9	6755.0	2921.0	761.4	7802.8	11213.9	8703.3	3739.9	11665.9	7259.7	5590.5	3746.5	6522.3	1502.3	3932.4	4271.0	999.7	3741.8	3398.2	8628.4	4878.3	12852.6	12124.7	3367.6	14439.6	22624.2	16547.1	8862.5	10960.4	285.1	904.6	825.6	11083.0	3162.8	2623.6	5996.9	2716.0	592.9	7911.9	13491.9	6491.7	3408.8	11965.3	8178.8	5926.9	4474.7	7898.0	1525.1	5345.4	3118.2	1422.3	4332.8	3524.2	7395.7	4971.3	14203.3	12029.1	2164.2	14972.9	20779.5	14696.1	8094.6	9063.9	328.1	777.3	503.7	10346.6	35399.3	36231.1	262597.21998	258291.838627	520889.058607	1615769.0	1749055.665255
sub-0800	2147.4	2369.2	5518.1	2283.7	630.5	5869.5	9982.6	5980.4	3773.1	7291.6	6039.6	5627.9	3871.1	5268.1	1461.1	4398.9	2594.7	854.1	3055.2	2874.1	7852.6	4074.2	11676.5	8939.5	2357.8	10959.7	16593.5	11453.8	8449.3	9878.7	329.5	436.4	783.1	9836.6	3137.9	1981.2	6260.6	2314.0	867.6	5487.7	10522.3	5486.0	3400.8	7203.7	6147.1	5754.8	3901.3	6661.3	1450.3	5152.2	2767.5	1011.9	2831.0	2896.7	7643.4	3516.3	11569.7	9718.9	1915.8	11268.7	17728.9	11340.7	7477.3	9556.9	342.1	605.2	528.4	9330.8	21465.2	22699.3	206865.437955	208247.55089	415112.988845	1362587.0	1134932.970784
sub-0801	3313.0	3054.9	7425.3	3221.3	711.0	6893.2	9587.0	5919.1	3538.6	11611.2	6643.2	6042.4	4222.8	4941.8	1587.8	4765.6	3650.6	1049.0	3163.4	4079.5	8623.5	5040.3	13637.1	7815.5	3039.2	14927.3	17628.4	10992.5	8531.0	8928.3	277.4	682.0	744.2	9740.5	2736.3	2982.9	5772.2	3191.5	890.7	6887.7	10019.9	6083.0	3008.2	11952.5	7892.6	6460.1	3893.4	5905.6	1505.9	5290.0	3422.3	1663.7	3493.1	3951.8	8631.1	5266.6	15665.9	8587.1	2401.4	12920.6	17965.0	11084.7	6459.6	7999.0	361.7	596.5	801.6	9764.3	28009.1	28529.2	233128.573646	232207.098042	465335.671688	1464965.0	1633343.522366
sub-0802	3565.2	3319.9	6586.4	2967.1	1365.8	6419.5	11271.8	6355.3	3522.1	12137.4	7085.2	6144.9	4799.7	6535.2	1661.2	4430.8	3497.3	1285.4	3017.4	4486.8	6910.0	4432.1	14971.3	9333.9	2521.7	15315.9	19299.0	13006.2	7977.1	8877.9	258.6	813.8	740.0	9205.0	3515.5	4232.3	7096.3	3473.5	862.9	7032.0	11133.1	6608.6	3002.1	12345.1	7304.1	7475.4	3837.8	7525.7	1476.9	5581.1	3337.8	1120.1	3114.9	4229.4	7584.6	4586.7	15608.6	9752.9	1893.8	14874.3	18431.9	11642.8	6722.8	8123.7	381.3	790.0	523.3	9529.2	41151.1	40643.8	254777.363055	254798.425861	509575.788916	1525260.0	1303207.398077
sub-0803	3256.7	2856.8	5920.9	3412.3	675.8	7557.6	10478.3	8146.1	3814.4	11644.3	8041.9	6504.4	5196.0	7892.7	1703.2	4848.6	5339.1	1344.7	4385.7	4298.3	9575.3	5076.8	14539.3	11331.5	3461.4	17168.2	23357.2	14170.2	9875.5	11052.9	302.9	875.4	794.4	10378.5	2677.7	3399.9	6911.0	3363.9	819.3	7561.4	13655.0	7113.5	4020.9	12083.9	8990.7	7453.6	5596.0	7557.7	1625.1	5500.5	3772.3	1953.1	4627.8	4289.5	7306.8	5206.8	14371.0	10585.0	1645.3	17095.7	21866.1	14925.2	8006.0	9091.1	362.5	718.6	754.4	10470.3	34529.1	34574.1	272709.297	268493.271507	541202.568507	1700152.0	1873939.51828
sub-0804	1759.5	2968.8	6681.9	3039.8	1297.7	7663.8	13307.9	8621.7	3810.3	10693.0	6718.5	4718.7	3727.9	7222.1	1685.3	4480.9	4289.5	1114.8	3567.0	2978.6	8795.9	4367.8	13681.9	12502.8	2534.2	12904.5	16462.4	12710.1	7923.9	9622.1	259.8	739.1	795.5	9987.8	2937.7	2359.9	6549.1	2941.4	939.4	6850.1	12701.2	7437.9	3512.1	11306.0	6656.8	6689.3	3872.8	6973.2	1783.9	4867.6	3351.8	1241.6	3444.6	3143.8	8346.7	4467.7	13861.2	14052.6	1822.0	12802.0	16480.8	12946.9	7537.6	10426.0	221.2	694.6	653.5	9742.3	31021.8	32297.9	243925.774307	245337.468989	489263.243296	1533443.0	1700629.969285
sub-0805	2995.4	2357.0	6790.2	2641.3	1220.0	7874.8	11246.2	7087.2	4030.7	9340.3	7721.6	5442.9	3747.0	6363.8	1773.7	3761.3	3956.4	1260.3	3046.9	3166.0	7620.3	4788.7	14126.7	11168.8	2839.3	14542.9	19341.9	16157.1	9058.5	10865.9	280.9	777.7	820.7	8756.9	3057.5	2977.6	7232.2	3364.7	1055.9	7766.3	14254.0	7658.8	4071.3	10717.3	8126.2	5867.8	4215.1	6932.3	1660.7	5390.0	3971.8	1363.5	3485.1	3689.6	7662.3	5129.2	14071.3	10010.4	1814.3	13663.0	18141.4	14995.1	7038.0	8972.2	294.2	790.8	755.1	9140.2	44445.2	43800.2	262047.012386	262789.172384	524836.18477	1507152.0	1632497.021483
sub-0806	3118.2	2537.0	5553.6	3362.0	1079.7	5288.9	8799.4	6375.4	3767.1	10746.5	6139.9	6709.2	3115.8	4561.8	1624.8	4002.6	2963.8	964.8	3064.6	3154.1	6315.3	4414.4	12186.5	8469.7	2810.0	14071.0	18153.6	10247.7	7345.2	8677.0	216.1	653.6	810.3	8980.2	2633.8	2626.5	4325.4	2983.8	883.6	5032.9	10474.2	5842.8	3223.7	11866.8	6049.8	6554.1	3668.5	5707.9	1658.4	4480.2	2179.6	1265.0	3194.7	3190.1	5532.1	3875.3	11928.4	9900.2	2102.0	14826.1	17379.1	11560.3	6555.8	6672.4	354.4	608.3	491.1	8135.8	28793.3	28988.1	218001.303458	216119.964613	434121.268071	1330901.0	1494312.540275
sub-0807	3058.8	2690.5	7055.9	3136.5	890.9	6023.0	10634.4	5558.1	3774.8	9956.4	6347.5	5639.7	3385.1	4870.8	1374.2	3802.6	3481.3	893.1	3127.3	3399.0	6862.1	4185.4	11202.5	9526.2	3041.5	11944.8	18366.8	12207.0	7661.3	7852.8	245.1	592.9	787.9	9379.5	3195.8	2641.6	6089.6	3457.1	724.9	5510.7	10545.8	5461.8	3558.8	10557.5	6290.2	6558.2	4276.2	5978.5	1340.6	5278.3	3121.9	1196.3	3566.7	3377.8	6635.5	3979.7	11660.8	9207.2	1755.5	13073.6	16101.6	11103.7	7390.1	8286.8	308.8	607.9	535.3	9104.4	25378.6	25244.1	216908.736422	216397.499537	433306.235959	1400264.0	1555218.410625
sub-0808	2022.6	2390.3	6478.8	3158.0	957.1	6292.5	8446.5	5184.7	2882.3	9395.1	6857.9	5388.9	3798.3	6107.4	1628.7	4027.8	3297.8	889.8	2841.8	3657.6	7365.0	4703.4	13599.8	8346.6	2286.7	11995.8	17923.3	11672.3	8446.1	9209.8	254.9	583.8	696.7	9447.9	2274.1	2966.2	5577.6	2978.3	764.7	6487.7	9932.0	5993.0	2943.7	10121.7	6803.0	6286.9	3899.8	5743.7	1348.9	4868.8	3061.1	1321.3	3665.8	3718.0	7282.6	4112.6	14150.3	9555.1	1888.0	12184.7	17310.8	10504.2	6940.6	7616.7	308.6	602.1	805.0	9457.9	26317.6	27997.0	215063.527801	217798.986056	432862.513857	1399247.0	1463618.619227
sub-0809	2299.9	1967.8	5662.3	2073.3	595.4	5300.4	8519.0	6182.4	3531.0	8819.7	5400.5	4919.1	3142.6	5129.9	1099.3	4284.9	2879.1	738.0	2422.1	2491.2	5818.5	4296.6	11741.4	8191.7	2046.2	10457.2	14534.0	12601.6	6858.5	7500.5	226.1	657.0	818.3	8322.5	2500.7	1995.1	4834.2	2191.8	506.9	4526.3	10444.2	5103.9	3209.7	9435.8	5943.3	5351.3	3504.2	5081.1	1367.5	5524.5	3037.1	1047.0	3152.8	2906.0	6423.1	3480.8	11088.8	8259.5	1492.0	11034.1	14526.3	11047.8	6784.7	7788.6	271.7	490.1	452.9	8038.1	24681.2	24220.1	194830.396128	195325.019067	390155.415195	1318187.0	1415072.931131
sub-0810	3539.0	2548.5	7589.6	3765.0	969.2	6949.2	12350.6	7070.8	3988.6	16242.8	7649.7	6370.9	4271.7	6048.5	1624.6	4791.7	4091.1	1302.1	3526.8	4520.2	8794.7	5078.3	16839.4	11320.2	2706.0	15016.3	19634.7	12546.4	8615.8	10246.5	328.3	847.6	963.9	10606.7	3131.0	3003.2	6890.4	3997.1	1018.1	6480.2	13218.3	7268.0	3263.9	14201.8	7899.9	7976.2	4416.5	6387.5	1669.4	4871.0	4679.0	1563.0	3990.1	4575.8	8258.1	5236.5	16091.1	11732.5	1941.8	15355.5	17640.9	13820.8	6136.4	7760.8	444.7	767.7	611.5	10274.4	37345.2	37520.0	268400.706635	263161.420874	531562.127509	1572654.0	1739937.411737
sub-0811	3353.9	2444.4	7875.5	2650.2	784.5	6945.1	9773.7	6820.7	3679.5	9224.0	7588.6	5845.2	4277.5	6475.1	1445.7	4113.5	3614.8	1080.0	3241.0	2828.2	6908.0	4862.9	13880.0	8712.3	2201.7	12801.4	21078.5	12060.5	8388.9	9578.9	353.1	584.7	761.9	9741.7	2913.7	3786.1	6157.2	2789.8	955.2	5970.2	10488.8	4643.9	2884.6	10091.9	6974.1	6984.8	4361.9	6893.2	1652.5	3819.3	4116.8	1480.5	3681.8	3280.9	7073.8	4382.6	13597.7	11170.3	1922.0	14056.5	18019.0	11028.6	7351.1	7645.9	377.7	667.2	691.9	10273.8	33574.2	35289.1	239379.172539	237132.935726	476512.108265	1454370.0	1593577.902864
sub-0812	3548.7	3260.2	9035.5	2919.0	719.8	8334.0	12435.5	7568.2	3435.9	11538.3	6504.6	6450.3	4250.3	7617.1	1552.2	5206.8	3793.9	1003.3	2921.0	3427.3	9155.5	4732.4	15247.2	14185.8	3392.7	16096.0	23461.9	14495.2	8886.8	9161.2	329.7	716.8	1053.9	10503.2	3680.8	4041.8	8064.6	2970.1	534.8	7339.1	15053.6	7195.4	3519.3	9655.7	7011.5	6481.2	3887.3	7686.5	1894.4	6702.8	2845.7	1380.8	3879.5	3767.3	8340.0	6486.3	14558.2	12317.1	2779.9	14859.2	20639.1	12985.6	7846.4	11280.2	340.4	636.8	515.2	11309.0	33959.9	33500.5	269947.240189	262933.668143	532880.908332	1644829.0	1722734.158848
sub-0813	4367.7	3432.8	8407.4	3598.8	1465.5	9278.7	11864.4	8226.6	5132.8	16919.6	8362.3	7128.7	5287.7	7724.5	2362.4	5878.4	5348.3	1114.4	3420.7	3592.1	10726.2	5101.2	19096.4	13116.8	3173.8	14463.9	21589.2	20189.1	9737.0	12208.5	380.1	853.0	944.6	11280.0	4775.4	3383.9	5679.5	3867.4	1033.5	8706.8	15188.3	7967.2	3734.3	14093.2	8502.9	7527.4	4819.7	9139.9	2049.1	6592.3	4546.4	1794.2	5004.3	4720.7	10950.5	5641.0	18336.3	15182.6	2506.2	16819.4	23628.7	17411.2	9455.0	11166.6	415.2	842.2	580.1	11189.5	46010.7	47266.8	311272.717962	314278.607441	625551.325403	1769025.0	1985255.609815
sub-0814	2511.4	2505.3	5952.9	2960.0	647.7	5942.5	8521.8	6401.3	2867.7	8980.7	5494.8	5226.6	2622.9	6724.0	1623.8	2919.3	2921.3	915.3	3135.0	3859.5	5515.9	3848.9	11492.9	7562.4	2181.1	10864.1	16466.9	9225.4	7902.0	5916.1	213.5	498.2	714.9	9118.4	3124.0	2397.2	5358.0	3392.0	744.4	5397.7	10455.1	5468.7	2941.1	9120.2	6118.8	6463.8	3351.4	5512.1	1402.7	4147.3	2685.3	991.3	2735.4	4144.4	6086.3	3677.5	12676.6	7944.5	1971.7	10877.4	15008.3	8959.4	6474.2	6586.3	341.9	560.1	471.5	7895.3	22547.3	23340.2	196565.228397	196190.552943	392755.78134	1280047.0	1364946.772543
