lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
sub-0796	3119.0	1734.0	7331.0	3223.0	2539.0	11154.0	11193.0	12293.0	2395.0	14221.0	8210.0	7296.0	5572.0	11270.0	2536.0	3428.0	5622.0	2605.0	4374.0	1782.0	10672.0	3646.0	13330.0	10052.0	3587.0	17447.0	26280.0	12006.0	13266.0	11942.0	1282.0	2841.0	1075.0	9277.0	1256899.0	1747554.117514
sub-0797	2268.0	1629.0	7754.0	2157.0	2203.0	10224.0	14456.0	11689.0	2795.0	9272.0	8898.0	5179.0	5639.0	12642.0	2682.0	3391.0	5306.0	2496.0	4178.0	1217.0	9408.0	3321.0	13522.0	11088.0	2945.0	15607.0	24494.0	16286.0	12248.0	13255.0	1211.0	2337.0	1070.0	7836.0	1170125.0	1632064.972257
sub-0798	2234.0	1371.0	5750.0	2487.0	2486.0	9251.0	12154.0	9687.0	2806.0	10798.0	7267.0	6796.0	4212.0	11269.0	2291.0	3360.0	4389.0	2239.0	3343.0	1786.0	9402.0	3370.0	12458.0	7924.0	2667.0	14302.0	21788.0	14024.0	11909.0	10663.0	877.0	2748.0	1035.0	6511.0	1069351.0	1563530.828783
sub-0799	2197.0	1469.0	6304.0	2570.0	2261.0	9516.0	12726.0	13136.0	2499.0	10470.0	7674.0	6240.0	5712.0	10994.0	1689.0	3281.0	5668.0	2124.0	3771.0	2071.0	9101.0	3085.0	11996.0	11182.0	2540.0	16488.0	25798.0	16469.0	12343.0	12494.0	1028.0	2764.0	1404.0	8309.0	1221735.0	1749055.665255
sub-0800	2524.0	1534.0	5878.0	2172.0	1520.0	8329.0	13545.0	10810.0	2935.0	9799.0	7088.0	5826.0	5395.0	11907.0	1915.0	3485.0	3496.0	2214.0	3549.0	1811.0	10501.0	3265.0	12680.0	10414.0	2554.0	14183.0	23192.0	13320.0	12267.0	13696.0	1092.0	2203.0	1286.0	7897.0	1070221.0	1134932.970784
sub-0801	2447.0	2473.0	7627.0	2836.0	2358.0	9828.0	10829.0	11631.0	2241.0	11979.0	7522.0	5061.0	5699.0	10454.0	2271.0	3592.0	5255.0	2474.0	3593.0	1840.0	10170.0	4026.0	13328.0	8561.0	3387.0	18119.0	25289.0	11743.0	13613.0	11714.0	1101.0	2641.0	1318.0	7812.0	1157519.0	1633343.522366
sub-0802	2471.0	2185.0	7340.0	2612.0	2307.0	10534.0	14889.0	11954.0	2387.0	12439.0	8536.0	5810.0	5567.0	10899.0	2268.0	3036.0	4905.0	2843.0	3433.0	1834.0	8047.0	3098.0	14469.0	8943.0	3368.0	18292.0	24457.0	14473.0	13343.0	10188.0	738.0	2746.0	1117.0	6624.0	1220724.0	1303207.398077
sub-0803	2991.0	1856.0	5792.0	3502.0	1947.0	11290.0	12827.0	14038.0	3342.0	13982.0	8813.0	8539.0	6420.0	15556.0	2553.0	4126.0	7002.0	3345.0	6019.0	2309.0	11813.0	3759.0	15271.0	11975.0	3818.0	22082.0	30691.0	15332.0	15389.0	14543.0	1136.0	3251.0	1425.0	9227.0	1367440.0	1873939.51828
sub-0804	2186.0	1880.0	6077.0	3046.0	1998.0	11040.0	14490.0	15490.0	2796.0	12360.0	7655.0	5486.0	5239.0	11630.0	2329.0	3482.0	4817.0	2679.0	3693.0	1752.0	10546.0	3165.0	13228.0	11772.0	2739.0	16938.0	20684.0	13745.0	12807.0	12754.0	889.0	3162.0	1251.0	7655.0	1216085.0	1700629.969285
sub-0805	2295.0	1550.0	5881.0	2910.0	2898.0	9741.0	13802.0	11352.0	2501.0	10782.0	8132.0	5594.0	4818.0	9890.0	2181.0	3289.0	5003.0	2664.0	3172.0	1950.0	8073.0	3123.0	13414.0	11143.0	2309.0	16934.0	23462.0	16117.0	12581.0	13158.0	813.0	2731.0	1235.0	6444.0	1214851.0	1632497.021483
sub-0806	2155.0	1966.0	4922.0	2394.0	1969.0	9361.0	10017.0	8827.0	2390.0	9439.0	6426.0	5879.0	4183.0	8810.0	1973.0	3734.0	4151.0	2252.0	3114.0	1408.0	7176.0	2987.0	11144.0	7864.0	2260.0	14337.0	19784.0	10749.0	11487.0	9186.0	740.0	2706.0	1021.0	6000.0	1042413.0	1494312.540275
sub-0807	2886.0	1693.0	7520.0	2739.0	1943.0	9652.0	12708.0	8632.0	2495.0	10564.0	8126.0	6144.0	5100.0	10863.0	1938.0	3002.0	5036.0	2691.0	4075.0	1630.0	8273.0	3166.0	11227.0	9166.0	2908.0	15790.0	24415.0	13709.0	11939.0	10780.0	936.0	2458.0	1336.0	6702.0	1100197.0	1555218.410625
sub-0808	2048.0	1943.0	5877.0	3127.0	2488.0	8169.0	9119.0	9655.0	1677.0	8931.0	7446.0	4964.0	5368.0	9104.0	2180.0	3315.0	3550.0	2278.0	3046.0	2100.0	8098.0	3211.0	13155.0	8240.0	2339.0	14398.0	21889.0	10810.0	12562.0	10364.0	1028.0	1912.0	1061.0	7591.0	1066896.0	1463618.619227
sub-0809	2197.0	1900.0	6616.0	2138.0	1770.0	8211.0	12359.0	11797.0	2421.0	10400.0	6775.0	5667.0	4712.0	10773.0	1726.0	3919.0	4538.0	2163.0	3069.0	1351.0	7906.0	3403.0	12533.0	10084.0	2269.0	14114.0	21921.0	14510.0	12551.0	10466.0	1082.0	2610.0	1118.0	7138.0	1038111.0	1415072.931131
sub-0810	3088.0	1660.0	6972.0	2683.0	2393.0	9889.0	14797.0	12055.0	2672.0	14138.0	9089.0	4733.0	6099.0	11781.0	1902.0	3908.0	4693.0	2832.0	4670.0	1629.0	10577.0	3607.0	17286.0	10692.0	2847.0	18435.0	24368.0	12036.0	14707.0	12278.0	1287.0	2646.0	1214.0	7579.0	1252803.0	1739937.411737
sub-0811	2652.0	1807.0	7779.0	2371.0	1824.0	9064.0	12550.0	12929.0	2092.0	10203.0	8874.0	5868.0	5741.0	11912.0	1821.0	3390.0	4760.0	2564.0	3457.0	1510.0	8111.0	3236.0	13143.0	8435.0	2386.0	16267.0	25954.0	12063.0	12824.0	11151.0	1154.0	2097.0	1229.0	7323.0	1161293.0	1593577.902864
sub-0812	3016.0	2280.0	9292.0	2831.0	2087.0	10750.0	16164.0	13394.0	2570.0	12391.0	7496.0	6469.0	6050.0	13217.0	1990.0	4457.0	4867.0	2297.0	3811.0	1774.0	11186.0	3290.0	15139.0	12478.0	3892.0	20020.0	28989.0	14460.0	14730.0	11250.0	808.0	2552.0	1490.0	7968.0	1295464.0	1722734.158848
sub-0813	2924.0	1958.0	7989.0	3266.0	2149.0	12816.0	13993.0	13146.0	3476.0	15072.0	8466.0	7104.0	5948.0	13136.0	2539.0	3569.0	6278.0	2257.0	3513.0	1513.0	12213.0	3902.0	16167.0	12290.0	3393.0	15486.0	24479.0	17877.0	13807.0	13866.0	902.0	2666.0	1384.0	8011.0	1409745.0	1985255.609815
sub-0814	2525.0	1355.0	5973.0	2645.0	1933.0	9727.0	10819.0	11697.0	2037.0	10413.0	7276.0	4629.0	4707.0	12536.0	2273.0	2920.0	4367.0	2027.0	4572.0	1851.0	7426.0	2722.0	11923.0	7632.0	2335.0	16167.0	23444.0	10859.0	13774.0	7779.0	945.0	2168.0	960.0	7035.0	1012782.0	1364946.772543
sub-0815	2443.0	1855.0	8021.0	2322.0	2020.0	8125.0	9660.0	10027.0	2310.0	10543.0	8017.0	5084.0	5233.0	10746.0	2534.0	3016.0	4878.0	2719.0	3828.0	1564.0	9909.0	3431.0	13916.0	9127.0	2628.0	16397.0	21878.0	12144.0	14716.0	11112.0	910.0	2385.0	1689.0	7679.0	1090223.0	1634331.454182
sub-0816	1985.0	1803.0	6720.0	3253.0	2169.0	10108.0	12349.0	14330.0	2651.0	11381.0	8002.0	7182.0	5264.0	12116.0	1958.0	3219.0	5653.0	2441.0	4161.0	2223.0	10280.0	2993.0	14927.0	11538.0	2355.0	15694.0	25161.0	15591.0	13045.0	11314.0	929.0	2833.0	1459.0	8462.0	1222064.0	1787133.539524
sub-0817	2302.0	1644.0	6318.0	2860.0	2062.0	9148.0	13072.0	10231.0	2185.0	11469.0	8088.0	5773.0	5539.0	10311.0	2091.0	3576.0	5447.0	2204.0	4204.0	1546.0	8700.0	2961.0	14404.0	10407.0	2586.0	16626.0	22715.0	11689.0	11482.0	9676.0	1058.0	2567.0	1071.0	7143.0	1073302.0	1414439.226245
sub-0818	3124.0	1492.0	7241.0	3619.0	1953.0	9602.0	14486.0	13003.0	2785.0	13631.0	7467.0	6187.0	5402.0	12186.0	1784.0	3514.0	6354.0	2708.0	5059.0	1783.0	10414.0	3374.0	12748.0	9278.0	2397.0	16993.0	21376.0	14667.0	11882.0	11359.0	1230.0	2418.0	1147.0	7180.0	1128043.0	1347667.439282
sub-0819	2996.0	2278.0	7818.0	3752.0	2377.0	12115.0	13816.0	14619.0	3177.0	14175.0	9641.0	7428.0	6086.0	12294.0	2729.0	4079.0	5645.0	3109.0	4839.0	1993.0	9509.0	3797.0	15510.0	13258.0	3199.0	19272.0	28226.0	17452.0	16460.0	15871.0	1086.0	2977.0	1408.0	9483.0	1301759.0	1956173.113481
sub-0820	2651.0	1560.0	5258.0	3622.0	2372.0	9332.0	10878.0	10573.0	2136.0	11010.0	6594.0	6328.0	3940.0	9874.0	2259.0	4688.0	4772.0	2102.0	4057.0	2311.0	8234.0	3465.0	13095.0	7815.0	2325.0	14977.0	25015.0	11666.0	13949.0	11281.0	953.0	2167.0	1228.0	6727.0	1055397.0	1474129.645242
sub-0821	1943.0	1369.0	6648.0	3445.0	2540.0	8569.0	9899.0	9041.0	2686.0	11381.0	7133.0	7313.0	4167.0	8840.0	2049.0	2996.0	4234.0	2146.0	3623.0	2582.0	6750.0	3295.0	11550.0	8387.0	2352.0	14761.0	22253.0	10472.0	10597.0	9294.0	865.0	2662.0	1010.0	7620.0	1032342.0	1509556.124391
sub-0822	2934.0	1747.0	6816.0	4073.0	1871.0	10017.0	13724.0	13154.0	2979.0	13845.0	9011.0	7345.0	4851.0	11333.0	2531.0	3371.0	4502.0	2792.0	4331.0	2559.0	8905.0	2570.0	14803.0	12361.0	3452.0	16629.0	23273.0	14988.0	11233.0	10520.0	917.0	3195.0	1323.0	9326.0	1204856.0	1446521.654495
sub-0823	2839.0	2211.0	6480.0	3512.0	1884.0	10012.0	11905.0	11183.0	2394.0	12371.0	8189.0	7229.0	6070.0	10622.0	2541.0	3566.0	5407.0	2379.0	4299.0	1659.0	9008.0	3448.0	12557.0	9800.0	2866.0	14627.0	23129.0	14533.0	13624.0	11566.0	1072.0	2492.0	1277.0	7080.0	1131901.0	1535232.652471
sub-0824	2588.0	2352.0	7509.0	2564.0	2188.0	9235.0	12487.0	11132.0	2648.0	11764.0	7905.0	5121.0	4674.0	11506.0	1886.0	3299.0	3990.0	2465.0	3576.0	1257.0	9416.0	2820.0	12961.0	9497.0	2659.0	16429.0	23611.0	12458.0	11892.0	11795.0	900.0	2495.0	1245.0	7034.0	1103973.0	1133056.765754
sub-0825	2462.0	1812.0	6559.0	2520.0	2501.0	11887.0	11602.0	11100.0	2315.0	12343.0	7800.0	5937.0	5414.0	11189.0	2337.0	3304.0	6278.0	2437.0	3177.0	1459.0	9596.0	3853.0	16452.0	9434.0	2533.0	18273.0	27545.0	13158.0	13156.0	12199.0	819.0	2709.0	968.0	7411.0	1171855.0	1624677.756782
sub-0826	2698.0	1504.0	8603.0	2112.0	2013.0	8834.0	10287.0	9600.0	2143.0	9590.0	7557.0	6303.0	4888.0	10252.0	2338.0	3404.0	4808.0	2539.0	3337.0	1664.0	9231.0	3018.0	14525.0	8008.0	3085.0	15423.0	24287.0	9883.0	12738.0	10711.0	945.0	2574.0	1070.0	6621.0	1037975.0	1341128.502979
sub-0827	2802.0	1170.0	6184.0	2542.0	1977.0	10735.0	15484.0	12987.0	2678.0	12621.0	8175.0	5923.0	4577.0	11991.0	1982.0	3597.0	5163.0	2504.0	3363.0	1217.0	10303.0	3808.0	13610.0	10609.0	2580.0	14772.0	25812.0	13548.0	12258.0	11450.0	884.0	3262.0	1051.0	7557.0	1214192.0	1751444.782356
sub-0828	2764.0	2229.0	7527.0	3339.0	2185.0	12111.0	14933.0	12314.0	3268.0	10504.0	10089.0	7525.0	6495.0	13849.0	2284.0	4408.0	5630.0	3654.0	5249.0	2277.0	11081.0	3653.0	14586.0	12760.0	3930.0	18066.0	27682.0	17167.0	11120.0	15076.0	1135.0	3698.0	1163.0	8627.0	1275319.0	1814807.574048
sub-0829	2523.0	2609.0	7670.0	3559.0	2234.0	11696.0	13379.0	13021.0	3288.0	15025.0	10034.0	6661.0	7162.0	12949.0	2021.0	4470.0	5360.0	2518.0	4510.0	2159.0	13187.0	3651.0	16577.0	11285.0	4023.0	26124.0	31862.0	14514.0	16847.0	18575.0	1213.0	2542.0	1428.0	8751.0	1390918.0	1822664.575246
sub-0830	2935.0	2922.0	6006.0	3131.0	1907.0	10243.0	12359.0	12697.0	2997.0	10972.0	8836.0	6611.0	5486.0	12382.0	2402.0	4063.0	5518.0	2310.0	3923.0	2420.0	11178.0	4020.0	14548.0	9961.0	3513.0	21499.0	26931.0	12909.0	15208.0	14015.0	1004.0	3077.0	1560.0	8229.0	1230536.0	1757555.381996
sub-0831	2491.0	2181.0	7569.0	3088.0	2895.0	9318.0	14013.0	9814.0	2823.0	11197.0	8937.0	6103.0	5492.0	13167.0	2689.0	3659.0	4578.0	3117.0	3695.0	1842.0	9241.0	3999.0	12258.0	10140.0	3441.0	14720.0	25811.0	11140.0	11790.0	12229.0	929.0	2643.0	988.0	7185.0	1186968.0	1652097.336302
sub-0832	2343.0	1284.0	6871.0	2990.0	1817.0	12634.0	12298.0	13627.0	2796.0	14356.0	9985.0	6353.0	7216.0	12839.0	2014.0	4828.0	6181.0	2604.0	4552.0	1571.0	11216.0	3514.0	16017.0	11744.0	3827.0	20806.0	29419.0	17982.0	16423.0	14587.0	1257.0	2912.0	1396.0	9570.0	1397510.0	1840297.56391
sub-0833	2271.0	1563.0	7497.0	2743.0	1524.0	9120.0	11163.0	8954.0	2587.0	10973.0	6928.0	5472.0	4331.0	9647.0	1632.0	3501.0	6604.0	2339.0	4301.0	1438.0	8560.0	3385.0	12358.0	8901.0	2857.0	15394.0	23295.0	13636.0	12294.0	11749.0	801.0	2596.0	1052.0	6622.0	1115829.0	1543774.876918
sub-0834	2485.0	1568.0	7206.0	4214.0	1961.0	10095.0	12636.0	9382.0	2270.0	13730.0	8021.0	7360.0	5379.0	10644.0	1991.0	3704.0	5730.0	2347.0	4124.0	1872.0	7878.0	2975.0	12181.0	9651.0	3033.0	15050.0	22459.0	13952.0	11457.0	12235.0	1001.0	2737.0	1272.0	7033.0	1134388.0	1609076.736117
sub-0835	2583.0	2296.0	9315.0	2956.0	1984.0	10234.0	14162.0	11533.0	2972.0	13235.0	9855.0	6548.0	6592.0	12813.0	2049.0	4147.0	4297.0	3016.0	4268.0	1693.0	9488.0	3693.0	16501.0	10385.0	3748.0	17875.0	26698.0	14866.0	12066.0	9919.0	1351.0	2769.0	1290.0	8254.0	1195375.0	1685087.488209
sub-0836	3056.0	1732.0	6913.0	3774.0	2335.0	11584.0	12141.0	10905.0	2621.0	14388.0	9302.0	9418.0	6167.0	12017.0	2220.0	3081.0	6032.0	3031.0	5006.0	2369.0	8906.0	2889.0	13827.0	9443.0	3397.0	20423.0	25745.0	12467.0	14730.0	13149.0	1334.0	2768.0	1334.0	8279.0	1204072.0	1773149.921129
sub-0837	2804.0	1687.0	7174.0	2535.0	2067.0	11171.0	14004.0	14661.0	2722.0	11914.0	8969.0	4968.0	5938.0	13729.0	2479.0	4007.0	4037.0	2484.0	4432.0	1717.0	9567.0	3516.0	13883.0	10928.0	2559.0	16723.0	25804.0	13947.0	17343.0	13259.0	994.0	2646.0	1316.0	8462.0	1266349.0	1883422.707896
sub-0838	2186.0	1434.0	5747.0	2312.0	2962.0	10141.0	10541.0	9979.0	2336.0	9210.0	6666.0	5247.0	5181.0	10594.0	2399.0	3181.0	5702.0	2392.0	3943.0	1480.0	7341.0	3537.0	11967.0	8639.0	2165.0	14942.0	22290.0	12737.0	12880.0	10698.0	1047.0	2387.0	1153.0	6826.0	1015469.0	1442195.467024
sub-0839	2424.0	1845.0	6500.0	2694.0	1906.0	9274.0	11561.0	12626.0	2616.0	11020.0	7987.0	6018.0	4881.0	11286.0	2391.0	3206.0	4978.0	2757.0	4230.0	1880.0	9716.0	3296.0	13464.0	9734.0	3365.0	18339.0	23309.0	13106.0	11247.0	11224.0	936.0	2572.0	1077.0	7087.0	1123341.0	1266132.704001
sub-0840	2920.0	1711.0	6991.0	3131.0	2485.0	12096.0	15800.0	13726.0	3296.0	15671.0	9284.0	7265.0	6541.0	13065.0	2449.0	3926.0	5125.0	3391.0	4292.0	2202.0	10241.0	3634.0	15857.0	14060.0	3064.0	19170.0	29996.0	15867.0	16865.0	13739.0	971.0	3039.0	1467.0	9824.0	1370273.0	1972793.885924
sub-0841	2515.0	1835.0	9883.0	3847.0	2392.0	8753.0	10691.0	10630.0	2833.0	12238.0	8214.0	6574.0	5098.0	10168.0	2049.0	3691.0	5551.0	3235.0	4627.0	2589.0	10788.0	3356.0	15474.0	11364.0	2881.0	17910.0	26977.0	15478.0	13736.0	12919.0	954.0	2927.0	1464.0	7499.0	1194737.0	1691526.938832
sub-0842	2533.0	3526.0	10465.0	3004.0	3478.0	13715.0	12975.0	14734.0	3373.0	18268.0	9343.0	8531.0	6951.0	13509.0	3475.0	4406.0	4608.0	2902.0	4840.0	1958.0	14294.0	3512.0	18253.0	12962.0	4461.0	21979.0	32609.0	15403.0	17471.0	13583.0	1612.0	3155.0	1278.0	8761.0	1530166.0	2081226.886794
sub-0843	2932.0	2164.0	6506.0	2141.0	1931.0	10170.0	13328.0	9155.0	2710.0	9663.0	8567.0	5370.0	5454.0	10703.0	2567.0	4043.0	4642.0	2505.0	4198.0	1622.0	9442.0	3626.0	13100.0	10502.0	3160.0	17732.0	25576.0	15001.0	14137.0	12371.0	973.0	2219.0	1530.0	8007.0	1187123.0	1221050.314317
sub-0844	2573.0	1657.0	5855.0	3321.0	2595.0	9853.0	15199.0	11717.0	2242.0	13309.0	7367.0	6288.0	5151.0	9636.0	2583.0	3363.0	4052.0	2501.0	3939.0	2131.0	8645.0	2783.0	13463.0	9050.0	2388.0	15044.0	20916.0	11870.0	11782.0	10258.0	1261.0	2793.0	935.0	7484.0	1090641.0	1434955.890016
sub-0845	3998.0	2191.0	8214.0	2037.0	2019.0	8778.0	13819.0	10400.0	2496.0	9769.0	10075.0	5207.0	6309.0	9824.0	2593.0	4187.0	6109.0	2740.0	4143.0	1736.0	9220.0	3705.0	18184.0	10749.0	2935.0	15795.0	26671.0	13698.0	14840.0	12655.0	1098.0	2842.0	1800.0	8409.0	1252388.0	1709448.215324
sub-0846	3278.0	1207.0	5869.0	3612.0	2261.0	9468.0	11183.0	13800.0	2537.0	11855.0	7716.0	7000.0	5210.0	14230.0	1895.0	3085.0	6184.0	2556.0	4145.0	1906.0	8775.0	3283.0	13825.0	10101.0	2375.0	16391.0	22224.0	13575.0	13246.0	12479.0	1025.0	2286.0	1025.0	7350.0	1238830.0	1770066.620696
sub-0847	2401.0	1885.0	8517.0	2447.0	1950.0	10343.0	12653.0	11562.0	2360.0	10455.0	7908.0	5623.0	5307.0	12146.0	1824.0	3434.0	4895.0	2439.0	4292.0	1705.0	9145.0	3940.0	14626.0	9217.0	3348.0	16067.0	25689.0	11977.0	12648.0	12031.0	1016.0	2927.0	1255.0	8452.0	1178485.0	1685031.366552
sub-0848	3409.0	1670.0	8005.0	4514.0	2320.0	9684.0	11046.0	10629.0	4234.0	10754.0	9336.0	8473.0	6698.0	12321.0	2656.0	3678.0	5595.0	3222.0	4751.0	2964.0	11094.0	3147.0	15331.0	11461.0	3165.0	21722.0	28104.0	17026.0	19510.0	18795.0	1113.0	2608.0	2029.0	8528.0	1377007.0	1849422.391556
sub-0849	2625.0	1186.0	7199.0	3201.0	1924.0	8505.0	11842.0	9515.0	3027.0	10779.0	8004.0	7237.0	5320.0	10402.0	1929.0	3859.0	5240.0	2659.0	5075.0	2556.0	9181.0	2764.0	14061.0	10301.0	2984.0	16909.0	30923.0	13001.0	13828.0	11910.0	1250.0	2372.0	1488.0	9061.0	1129588.0	1579124.273032
sub-0850	2729.0	2451.0	6161.0	2597.0	1536.0	8091.0	12137.0	11895.0	2528.0	10507.0	9055.0	5446.0	5862.0	12634.0	2281.0	4000.0	6339.0	2908.0	5861.0	1479.0	8954.0	2759.0	14539.0	10286.0	2941.0	18832.0	26189.0	15658.0	15577.0	12070.0	1033.0	1965.0	1294.0	8123.0	1209725.0	1680424.451887
sub-0851	2504.0	2131.0	7904.0	3154.0	2104.0	13308.0	12231.0	13350.0	2544.0	13947.0	9906.0	5648.0	7154.0	13162.0	2497.0	4620.0	6331.0	2940.0	5494.0	1731.0	11349.0	4171.0	16994.0	12084.0	3591.0	20325.0	31161.0	19340.0	14415.0	15560.0	1499.0	3050.0	1515.0	8603.0	1324638.0	1751125.731278
sub-0852	2592.0	1364.0	5556.0	3356.0	1706.0	9489.0	12662.0	13233.0	2313.0	11898.0	8159.0	6927.0	5874.0	13159.0	2314.0	3453.0	4647.0	2733.0	4087.0	1964.0	9477.0	3278.0	12663.0	10985.0	3145.0	17295.0	24661.0	15754.0	13312.0	10305.0	1050.0	2666.0	1299.0	7123.0	1185358.0	1523053.034624
sub-0853	2559.0	1429.0	8336.0	3245.0	2453.0	11781.0	14641.0	14619.0	3147.0	11354.0	9028.0	6349.0	6151.0	13550.0	2279.0	3774.0	6103.0	3364.0	4954.0	2083.0	10224.0	3768.0	14278.0	11462.0	2856.0	17032.0	28484.0	14929.0	12465.0	13720.0	944.0	2702.0	1587.0	8559.0	1305989.0	1964772.093238
sub-0854	2267.0	1963.0	6903.0	2334.0	2352.0	8777.0	12172.0	12110.0	2389.0	10882.0	8027.0	4858.0	4657.0	10272.0	2168.0	3537.0	5278.0	2610.0	3788.0	1348.0	9844.0	3384.0	13663.0	9914.0	2479.0	18858.0	25227.0	13373.0	12002.0	11729.0	1257.0	2434.0	1029.0	7364.0	1144030.0	1626928.288614
sub-0855	2152.0	2333.0	6847.0	3751.0	1425.0	10346.0	13324.0	11582.0	2268.0	12495.0	7785.0	5245.0	5494.0	12248.0	1688.0	3440.0	6329.0	2849.0	4006.0	1826.0	11078.0	2944.0	14100.0	9427.0	3032.0	19383.0	24340.0	14361.0	14998.0	12193.0	1133.0	2532.0	1448.0	7928.0	1215905.0	1655063.752707
sub-0856	3220.0	1279.0	8417.0	3335.0	2150.0	11335.0	15172.0	12781.0	2166.0	16243.0	8945.0	8341.0	5851.0	12939.0	2843.0	3679.0	6163.0	2637.0	4552.0	2029.0	11036.0	3138.0	16350.0	12289.0	3235.0	17979.0	30562.0	14502.0	12358.0	11339.0	1102.0	3169.0	1248.0	8004.0	1294904.0	1763586.0026
sub-0857	3285.0	2030.0	6031.0	2724.0	2076.0	10751.0	10381.0	13470.0	2446.0	12174.0	7917.0	6011.0	5134.0	11728.0	2135.0	3443.0	7307.0	2719.0	4620.0	1794.0	10051.0	4070.0	13720.0	10708.0	3445.0	16047.0	23698.0	14177.0	12690.0	13917.0	1148.0	2746.0	1336.0	7526.0	1157942.0	1595112.998432
sub-0858	2176.0	1737.0	6910.0	2758.0	1564.0	9604.0	14093.0	11983.0	2629.0	12463.0	8822.0	7234.0	5852.0	11029.0	2503.0	3772.0	5811.0	2888.0	4516.0	1607.0	9685.0	2956.0	15109.0	10275.0	2444.0	17240.0	26227.0	13295.0	13029.0	9602.0	1043.0	2509.0	1321.0	7512.0	1191339.0	1512971.116944
sub-0859	2143.0	1487.0	7181.0	2849.0	1694.0	8083.0	10835.0	9441.0	2768.0	11523.0	8546.0	5018.0	4771.0	11171.0	1808.0	3847.0	5470.0	2517.0	3738.0	1825.0	9165.0	2841.0	13426.0	9462.0	3082.0	17486.0	25895.0	13308.0	13087.0	10324.0	937.0	1846.0	1188.0	7691.0	1078226.0	1136293.619253
sub-0860	2004.0	1730.0	5609.0	2255.0	1686.0	7843.0	9710.0	9379.0	2656.0	8430.0	6318.0	4260.0	4552.0	9450.0	1633.0	3160.0	4463.0	1699.0	3678.0	1266.0	8396.0	3153.0	13176.0	8978.0	2637.0	13211.0	22068.0	11948.0	11929.0	11078.0	817.0	2272.0	1069.0	6834.0	1044397.0	1480952.761593
sub-0861	2646.0	1452.0	6770.0	2241.0	2103.0	8772.0	14202.0	12242.0	2230.0	10438.0	8019.0	4476.0	4569.0	12420.0	1887.0	3639.0	4380.0	1889.0	3450.0	1751.0	9190.0	2818.0	13748.0	9365.0	2977.0	14384.0	22438.0	11680.0	10408.0	10988.0	983.0	2495.0	996.0	7873.0	1134482.0	1608647.808605
sub-0862	3359.0	2057.0	8201.0	2893.0	1843.0	11029.0	13469.0	12557.0	2188.0	11021.0	8724.0	5657.0	5554.0	14369.0	1909.0	4243.0	5587.0	2611.0	4301.0	2178.0	13033.0	4318.0	18396.0	9945.0	3839.0	17233.0	27897.0	14562.0	16844.0	15489.0	1103.0	2484.0	1531.0	8693.0	1256074.0	1715754.31576
sub-0863	3108.0	1846.0	8435.0	2583.0	2815.0	12260.0	15018.0	12920.0	2920.0	11915.0	7579.0	5061.0	5659.0	11149.0	2142.0	3683.0	5866.0	2061.0	4368.0	1793.0	9244.0	3093.0	13720.0	10553.0	3416.0	17536.0	26253.0	11656.0	14560.0	13813.0	1148.0	2819.0	1230.0	7769.0	1273239.0	1794522.83605
sub-0864	2547.0	1680.0	7224.0	2661.0	2260.0	10332.0	13022.0	11942.0	2970.0	11385.0	9387.0	5734.0	5917.0	12321.0	2354.0	3759.0	5080.0	2641.0	3598.0	1790.0	12078.0	3996.0	15909.0	10837.0	2787.0	16750.0	29165.0	13892.0	13413.0	16098.0	1040.0	2385.0	1054.0	8379.0	1275084.0	1747189.59408
sub-0865	2778.0	2679.0	8577.0	3260.0	3369.0	10438.0	15740.0	12983.0	3063.0	14225.0	9319.0	6715.0	7192.0	11815.0	2845.0	3711.0	5358.0	3052.0	4895.0	2208.0	11603.0	4790.0	15961.0	14183.0	4598.0	22923.0	28168.0	18319.0	17119.0	13962.0	1147.0	3271.0	1111.0	8527.0	1439025.0	1959807.337145
sub-0866	3490.0	1527.0	6197.0	2152.0	1388.0	10378.0	12914.0	11682.0	2305.0	10695.0	8013.0	3848.0	4899.0	13185.0	1855.0	3318.0	5160.0	3039.0	4436.0	1137.0	8680.0	3365.0	13755.0	9436.0	2695.0	14147.0	22148.0	13031.0	12751.0	13804.0	888.0	2655.0	969.0	6848.0	1151283.0	1531523.469273
