Measure:mean	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
sub-0117	101.6136	98.0764	99.5656	97.617	86.5601	94.7651	100.0839	95.8916	99.6856	97.6835	97.1601	92.4419	97.0142	98.9699	91.4775	97.6303	100.691	100.9202	102.8363	95.2615	97.4868	98.9788	98.9581	98.5073	98.4289	100.0124	98.8187	98.5003	100.0075	101.1071	97.9251	88.9622	98.9782	94.2344	100.0363	97.4063	98.4857	97.1269	86.1508	93.8923	100.3508	94.7644	99.8481	97.6388	95.86	92.6939	96.394	97.9337	91.4712	97.5378	100.7139	98.1926	100.2323	94.5794	97.4103	99.5375	98.6427	97.8029	98.9249	98.6963	97.9101	97.9437	98.9097	101.1195	95.2711	88.844	97.6113	93.6533	97.7162	97.6725
sub-0118	98.6026	99.4854	99.4538	96.7566	90.7625	93.0683	99.0836	94.5931	97.0451	94.2597	97.4295	90.5755	97.3873	97.6909	91.4201	99.8702	100.6028	101.1012	102.1457	93.1987	98.1359	99.9378	99.6461	98.4823	96.2817	99.6609	99.318	98.9422	98.2306	101.013	96.6614	89.1373	95.7356	94.0153	98.789	97.7948	100.5741	96.1832	86.8934	91.0288	99.093	92.8535	97.5745	95.1309	96.779	90.7659	98.3907	96.8643	89.9695	100.2259	101.5933	100.5434	102.2087	92.7199	100.7123	99.4528	100.8927	98.346	97.8318	100.3203	99.3126	99.9143	97.7344	102.6718	97.0725	88.7413	95.882	94.4443	96.5363	97.4645
sub-0119	100.7594	97.8612	99.4443	95.4478	86.9968	92.0469	100.4878	95.2848	98.8324	96.675	97.0636	90.1288	99.0713	98.2832	88.8718	100.2018	99.5222	98.3419	101.5851	92.7902	97.9881	100.5517	99.5793	98.3176	94.6574	99.2433	99.3166	100.0399	97.4033	101.6404	98.9768	87.3462	94.6074	91.7426	99.2212	96.141	99.2463	96.4803	85.4732	92.4652	100.9076	95.9491	98.9269	97.799	98.2448	91.9199	97.7761	98.0526	89.6669	99.2839	99.3193	98.9627	102.7776	94.6218	97.3499	99.0726	98.8268	98.1639	96.3171	99.7363	98.4283	99.2574	96.0443	100.8497	94.9767	88.1796	94.5093	92.8127	97.6728	98.0855
sub-0120	102.2165	100.7759	99.4847	98.745	90.6469	93.4855	101.2738	95.9317	100.435	98.4831	96.6607	92.8045	96.481	100.1669	92.1139	99.5466	100.8562	100.6859	101.6827	95.6127	99.0805	101.5351	99.3898	98.8087	97.0819	99.939	98.6713	99.664	99.7625	103.0193	96.4728	89.6204	95.1871	94.4932	98.1546	99.8136	99.7147	98.7373	87.5327	91.0105	100.6106	93.6313	100.7434	96.4254	96.7303	92.2824	97.6436	96.2218	89.3523	100.0119	101.2525	99.6967	101.8336	94.468	99.0568	101.193	99.8455	98.8614	97.3768	99.5439	98.4245	99.6693	96.7814	101.5922	97.995	89.4626	94.1409	94.183	98.6505	98.2114
sub-0121	100.8744	102.409	98.3633	96.8925	89.5975	93.7221	99.9765	94.7628	100.7286	96.4759	99.5354	93.3374	101.5816	98.0853	88.8304	99.643	101.8934	97.5719	100.927	94.7512	97.9855	101.2041	98.4103	100.6878	99.23	99.4462	98.8919	99.586	100.4414	101.1802	96.8541	91.4556	95.5727	95.9558	99.8214	100.5954	96.5432	98.7905	88.1854	93.0073	98.5696	93.9767	100.8449	95.3315	98.2581	93.1056	99.9675	96.1287	88.1688	99.138	100.363	95.188	98.4587	94.7391	96.7362	100.6468	96.9495	100.528	99.8341	98.0438	97.9713	98.6381	98.7823	100.5927	97.6263	89.699	97.1339	95.4104	98.9315	98.8444
sub-0122	101.4623	93.5968	98.4733	94.459	87.3503	94.0657	101.9362	97.2602	92.4186	98.8986	95.4921	89.4421	97.1689	100.3866	87.8428	96.6945	100.671	105.1508	103.2854	92.6246	100.2118	94.2392	100.1283	94.5813	93.9935	100.4773	97.1794	99.7415	100.4141	103.4926	101.1279	90.0843	94.4093	90.7545	98.3675	92.0292	98.3879	94.361	85.759	92.191	101.2713	96.1614	93.0404	96.4466	95.6675	90.0885	94.6837	99.1467	88.6395	97.0834	99.7159	104.3991	104.0988	91.1689	100.7325	93.8739	100.0745	95.5294	92.9982	100.2526	97.2611	99.6974	99.51	103.2653	99.5395	91.907	93.5633	90.2785	94.2202	94.0056
sub-0123	99.2509	100.3989	98.5004	98.4254	89.484	93.0983	99.3233	94.9041	100.3334	95.5014	97.7662	93.3937	98.489	96.8863	90.4825	97.5544	100.3616	97.5787	100.4843	94.7312	97.3251	100.6147	98.5449	99.4712	98.6176	98.9069	97.9989	98.3851	97.82	100.686	99.392	89.5924	96.5601	94.8398	98.9972	99.4939	98.7866	98.3044	89.0011	92.7437	98.5373	93.8773	100.3672	94.2246	98.4676	92.9145	99.3968	96.201	89.212	97.0609	101.1239	97.7835	101.6787	90.9544	97.9321	99.7921	98.7666	98.7956	100.0032	98.5641	97.9521	98.0621	97.8937	100.3604	97.3904	90.8006	96.6996	94.5008	98.1648	97.4863
sub-0124	101.1795	98.0433	100.1963	99.1201	89.1993	94.1862	102.2791	94.4301	100.3904	96.8484	96.2607	93.4922	96.8722	97.5523	90.6258	100.1383	101.9185	96.8438	100.6824	95.0678	99.2094	100.2353	100.4621	99.3764	99.1528	98.7422	98.5377	100.5649	98.489	103.2621	97.9681	89.5676	99.1861	95.96	100.6798	97.5105	98.4089	99.525	88.8964	93.5063	99.9952	97.1914	99.8001	94.8191	96.3213	91.5196	96.4756	98.547	91.1732	99.2934	100.5858	98.1276	100.9512	91.6231	97.657	99.1183	99.1685	99.1879	99.5381	98.1056	97.4621	98.8589	99.0623	101.4111	93.0928	90.5779	97.9556	95.6028	98.6076	97.4981
sub-0125	100.8099	96.5637	97.3698	98.7693	86.3968	94.0515	101.458	96.1601	98.2811	94.7677	95.4058	91.0947	93.07	99.317	88.991	98.5437	101.3824	95.468	100.1779	93.0666	99.884	97.5171	99.3097	99.2049	96.2301	99.1894	98.9316	101.4221	99.125	102.8429	97.0095	89.9568	96.096	91.649	98.1077	94.7041	98.3185	98.4518	87.34	92.787	100.3338	95.4826	97.9587	97.4654	96.0219	91.9104	97.656	97.288	88.9634	98.1156	100.9601	98.4254	101.4643	94.3516	98.8495	96.8711	98.7971	98.68	96.9663	99.4701	97.9717	101.0748	98.6851	100.9273	94.3951	91.1517	94.4939	91.9108	94.1497	94.4627
sub-0126	100.05	97.5043	100.041	95.1658	87.2473	92.1399	102.4542	96.55	93.557	96.0594	97.9968	87.9454	95.364	98.5869	84.6399	98.8296	102.18	100.4801	103.5856	89.6898	99.1601	94.6502	100.0554	97.7766	96.7944	101.7566	100.3405	100.604	99.4398	102.7441	99.5534	92.8158	95.1265	91.202	97.1807	95.3795	99.5753	96.8101	87.6481	90.7483	101.4389	95.2275	94.8257	96.5223	96.7194	88.1401	97.5611	98.6859	87.5925	99.1982	100.882	98.8667	103.3111	91.9148	98.5712	94.4162	100.1856	97.6769	96.7894	100.9023	98.5386	100.9988	97.5019	102.8275	98.7162	90.3787	95.7064	91.1966	94.4722	95.3556
sub-0127	100.7019	97.4635	99.6074	96.8853	89.0374	94.175	101.5844	96.3689	98.6066	96.6004	96.3845	90.6421	96.2188	97.9196	91.1478	99.1767	99.7093	98.4682	101.0859	95.2626	100.0483	100.3438	99.6841	99.0	96.7704	100.6743	98.2654	100.3536	98.8787	103.4988	96.6338	89.6429	96.279	93.7734	98.6393	97.1847	98.8393	97.5466	85.8055	91.8109	99.8198	94.1587	98.9909	95.8644	95.9509	90.2877	97.5153	95.6258	89.1074	99.6409	99.2183	97.5328	100.8985	91.9968	98.1917	99.7622	98.0259	98.2746	98.7587	98.806	98.6926	99.1317	96.0942	100.7875	94.9169	88.8481	92.8038	93.7927	96.1028	96.7994
sub-0128	102.7076	99.8873	99.1182	95.911	89.9746	94.5986	100.7935	97.4784	98.2237	96.9023	95.6543	92.2936	97.7197	100.4691	90.7776	99.7317	101.6361	100.2176	101.3895	93.7107	99.6156	101.3206	100.2687	97.2903	96.4686	99.9281	99.3648	98.9795	99.2192	102.0993	96.7014	90.977	95.085	92.4765	98.2224	97.4414	99.1075	95.9865	88.4289	92.9304	100.267	93.9434	99.1332	95.891	94.8767	91.6935	97.7766	95.9022	91.1099	98.9877	99.2611	97.6676	99.9243	93.3633	99.2762	101.1076	98.9937	98.0824	95.8667	99.4669	98.9547	99.7872	94.7441	101.2663	97.2817	88.301	92.4557	91.2862	96.5469	96.5124
sub-0129	100.9573	99.3978	100.0043	95.4641	91.8731	93.5101	101.1145	97.5805	98.2745	98.9664	98.798	92.549	98.4554	99.7963	90.6133	98.0643	100.3021	103.2316	104.7193	93.2857	98.8282	99.0099	98.7401	96.9938	97.8766	100.9504	98.4795	99.3486	97.8207	101.0604	97.3993	91.0043	92.2184	93.3625	100.5361	97.504	98.9716	96.0568	87.6227	91.3135	102.4184	95.2231	98.5515	97.6687	98.6774	91.9131	99.0862	98.6902	90.5623	98.6784	101.3507	102.4299	104.0192	93.4237	101.6293	99.9071	100.1234	97.6517	98.6682	99.2987	97.52	100.215	97.9304	102.9086	97.4719	92.2511	94.244	92.8914	97.9233	98.0347
sub-0130	98.1095	99.6239	98.4574	96.7019	87.5387	92.373	98.8222	93.5879	98.9934	93.1382	95.7411	90.9454	95.1876	95.7233	89.4924	97.8146	99.4657	96.4419	100.7311	93.4033	96.589	99.3504	98.1296	98.6667	95.7773	98.1628	98.0464	98.2113	97.0247	99.5859	92.9076	86.9059	93.7811	94.115	98.398	98.1961	97.2455	97.6667	86.7418	90.706	99.8198	93.7967	99.5564	93.2325	96.9128	93.1687	95.9162	96.1963	90.5969	97.9556	99.725	95.4342	99.8095	93.5634	96.9769	98.9082	98.0467	98.9663	96.361	97.148	97.3459	98.823	96.1911	100.8395	88.763	88.129	92.4145	93.6241	97.5793	97.957
sub-0131	100.5486	99.5219	99.6373	96.1599	87.667	92.573	100.8395	94.2555	100.1043	93.7386	95.8575	93.2977	95.7332	96.9269	89.9757	98.793	101.1079	97.6302	102.456	92.7402	97.6743	99.8047	98.8506	99.4686	96.5124	99.8572	99.0065	99.7167	98.0492	101.6205	95.6582	87.4937	95.426	93.2119	98.0597	99.9305	97.7917	97.269	87.2872	92.7237	99.0531	93.8664	99.4906	95.6592	96.9294	93.3194	98.2206	96.1672	90.4936	98.3606	99.1599	97.6783	101.2443	92.8833	96.2346	99.4115	97.457	98.1606	97.9097	99.5126	98.8049	98.9257	96.1315	99.2851	96.6729	87.3429	94.0213	92.5007	97.0039	97.1538
sub-0132	103.3401	97.3578	99.5158	96.6665	91.0689	92.2208	104.4681	94.885	96.1012	96.8835	97.9599	89.7215	100.1367	98.8881	89.0258	98.2691	100.483	103.5187	102.841	91.3569	100.0062	97.7381	98.6889	97.9558	97.4584	101.2426	98.746	101.5877	98.5519	102.8117	103.1963	92.8606	91.247	91.1806	99.4843	96.2496	100.2648	96.5519	89.4984	90.1424	101.955	93.7855	96.335	95.6294	98.7051	89.4509	99.0715	98.1284	87.5573	98.9339	101.3209	106.481	106.7484	91.681	101.6014	97.083	100.5506	97.5128	98.0845	103.3032	98.781	100.2433	98.176	101.9375	102.4201	89.8961	92.9983	91.4654	95.553	95.2605
sub-0133	101.3927	98.931	101.169	99.6425	87.6411	93.7375	100.7397	94.9664	100.0226	94.4298	97.9972	92.4416	96.8271	96.5862	90.9253	98.8953	102.4224	103.5891	104.0026	95.0228	99.1404	100.2504	101.0651	99.904	98.2904	101.3538	99.6423	100.5717	99.1215	103.1431	98.526	87.9782	95.5338	94.6662	98.4216	98.1457	98.9998	98.9591	86.9286	92.4491	100.0591	93.958	99.3985	95.8436	98.6878	93.1268	98.5693	95.7802	90.4915	98.8915	99.5988	100.6464	101.6275	92.7676	97.9386	99.4137	99.2532	99.3684	100.52	99.2496	98.2873	99.2196	97.6049	100.2299	95.7072	86.6921	93.4433	92.7566	98.6639	98.9568
sub-0134	102.3376	95.7819	100.2661	96.655	89.8939	93.5872	102.1149	99.4366	96.83	96.7113	96.7803	89.7135	95.7758	101.6341	89.3627	96.8567	100.2709	102.5535	101.7516	91.1047	100.417	98.567	100.0241	97.6287	94.9204	100.5699	98.9113	100.513	101.1943	102.504	98.766	92.7551	97.0937	92.6821	97.855	96.4167	98.8585	96.0253	86.9507	91.1493	101.2452	95.2153	96.258	97.7451	97.1477	88.9566	97.7242	97.1384	88.7101	97.6065	97.0646	98.125	98.38	91.5174	99.0859	99.0418	98.13	97.1805	97.4267	97.996	98.5708	99.6413	97.0429	100.7333	97.1418	89.8869	94.1636	91.6902	94.911	94.712
sub-0135	98.8839	97.8825	99.6204	90.2073	90.7381	90.6424	100.2658	96.0772	97.1154	93.797	96.4887	83.3833	97.1368	99.1795	88.6674	97.7335	100.9045	102.0884	102.5977	82.2725	98.6243	98.8979	99.1059	95.4579	95.7089	100.6582	98.9299	98.3356	97.4766	102.2716	101.2837	92.7358	93.2851	91.6489	96.1027	97.1583	99.0865	93.0914	89.0333	91.0943	99.184	96.2015	97.3943	95.4182	96.138	87.0058	96.7831	97.8284	90.5127	98.3315	100.4281	101.3386	103.9598	86.9485	97.8337	99.3001	98.582	95.2538	96.8521	100.7551	98.3543	98.1335	97.77	100.5295	100.3425	92.0449	94.3602	92.7999	93.4044	94.6572
sub-0136	100.6886	100.8032	98.6144	97.5158	86.4586	93.218	100.3764	95.0211	100.304	95.6357	96.9706	92.1531	97.6856	97.7557	91.7589	96.8597	100.9819	98.2165	101.3702	95.6972	96.5277	100.5836	97.6067	98.5682	98.8593	99.0966	98.4028	99.5081	98.928	102.1219	98.4517	86.3003	96.9676	93.823	98.9215	99.0015	98.9651	98.5477	88.856	93.2177	99.7765	93.9251	100.3388	95.0725	96.5698	92.9887	97.251	94.683	91.5497	97.8303	99.5124	97.3012	102.01	94.6608	95.7251	100.3005	97.1882	99.058	99.0649	99.4743	97.8065	98.8116	96.0491	100.0921	98.3743	88.4361	95.6313	94.3641	98.5867	98.5813
sub-0137	101.2366	100.1942	100.145	97.7689	87.4471	94.1181	100.6699	92.5603	100.6833	95.2373	97.2097	94.06	96.1683	95.6109	91.2566	100.5662	101.5942	98.02	100.8296	95.2941	98.2028	101.9003	100.3136	99.8857	97.7542	99.2394	99.764	99.5026	98.2922	102.9269	98.2603	87.2372	98.0415	95.1022	100.2098	98.5701	99.6986	98.5509	87.3751	94.3088	100.7009	94.7161	101.0561	97.189	96.0793	95.6526	97.6655	96.6762	92.303	98.6831	100.9246	97.9372	101.6078	96.5888	96.9278	100.639	98.545	99.6776	96.9714	100.0737	98.6755	98.1721	97.9636	101.4024	94.9777	87.7308	96.2191	94.5817	99.341	98.472
sub-0138	101.1282	102.9033	99.5041	98.1484	89.0091	94.4593	99.9396	96.3049	101.0823	96.8573	98.7593	93.4823	99.8919	97.8987	93.2519	97.8308	102.453	98.8594	102.4686	95.186	97.4109	100.9209	99.0887	100.1456	98.1745	99.1025	97.4709	99.1076	100.5368	102.5574	94.8803	91.2592	99.6542	96.5354	98.8183	101.5966	97.645	99.0494	89.1492	94.3265	98.4456	95.2742	101.9467	96.6072	98.3768	94.6997	98.6824	95.8981	92.0746	98.0334	100.0531	97.7405	99.8419	97.3555	95.9101	100.8147	97.0538	99.5865	102.9798	97.8378	96.4841	98.0512	96.9557	100.5821	93.1992	91.7443	96.9049	95.0425	99.6486	99.4184
sub-0139	102.9825	95.6118	97.9503	95.7364	94.4131	95.1002	102.0294	99.2854	94.0777	102.7026	97.1935	92.2679	99.6236	102.0929	90.4322	96.622	100.4641	104.5426	104.2873	94.438	99.4487	95.8265	99.0353	95.3678	94.8517	101.6264	97.6281	99.5845	99.7452	101.3088	99.6061	93.9373	93.5242	91.3822	99.8253	94.5067	97.3038	95.3828	90.3118	94.0039	100.7507	97.8529	94.5887	101.6883	96.2082	92.8692	97.5289	100.9038	90.1383	96.7007	100.0706	106.1575	105.0704	95.0475	99.0818	96.0909	99.0072	95.6754	96.4931	101.0219	97.1666	98.9383	99.9979	101.0261	101.4625	94.2953	94.2939	91.6208	95.0717	94.8236
sub-0140	100.2781	99.7581	99.967	98.4192	91.6705	91.7566	101.9599	96.9903	101.3293	95.7675	97.9067	90.2173	99.2804	100.3685	89.6361	99.2202	102.6122	100.0931	102.9674	92.2434	101.0738	103.8024	100.6177	99.7896	97.7775	100.0137	99.9854	100.786	100.4273	104.218	105.9905	92.651	95.8824	94.9029	98.7035	99.5635	100.9379	96.7411	89.0264	91.1302	101.6112	94.2022	101.6146	96.0136	97.1417	91.5721	99.8465	97.5304	88.6957	99.9575	101.7732	100.0249	102.9937	87.8293	100.8661	102.1272	100.4463	99.4769	98.0302	100.9634	99.6196	101.9855	98.2783	102.8456	100.8687	91.8367	93.4982	92.9401	96.7575	96.5475
sub-0141	100.1109	93.421	101.3226	94.7041	89.0	92.6404	101.4461	98.9728	92.3919	97.8763	96.8893	87.6598	97.3969	102.783	89.1689	98.9186	100.2015	102.3417	101.9855	89.0419	100.9673	94.7393	100.082	95.1779	94.3614	102.7076	100.3403	99.3213	98.3404	103.2547	104.6667	91.9245	91.8724	91.4967	95.4411	93.355	101.6517	96.8338	85.6937	89.3787	100.4783	93.1349	92.1416	97.5854	95.1687	87.7442	97.3866	96.3128	87.3399	99.1545	100.1176	100.9355	103.2835	91.2928	100.1545	93.9377	99.3629	94.8045	95.877	102.2951	99.9969	100.4331	96.6715	102.7368	99.3306	89.113	91.8665	90.3447	94.674	93.9169
sub-0142	100.256	95.4065	98.9358	95.9789	91.1855	94.7394	103.4719	97.4821	92.7279	98.0246	98.0825	89.8273	97.19	99.7612	87.6409	98.5263	100.9508	103.4062	101.9604	95.727	100.6819	94.964	100.8645	97.3605	98.9822	99.7221	99.547	101.3903	100.0514	102.5647	99.2008	93.5929	93.3713	91.5803	98.2804	93.8448	99.0488	97.6887	89.6971	90.1812	102.2351	94.8209	92.9601	96.7643	96.4722	90.1595	97.8342	97.709	86.9696	99.1109	100.9314	103.8486	103.5303	95.0305	101.4234	95.5627	101.3305	97.1967	99.4978	101.2371	99.158	101.4157	98.0194	102.4895	98.3639	92.7068	93.2479	91.2047	94.2397	94.4368
sub-0143	101.7084	102.0616	101.1815	98.5969	88.2445	93.4577	102.566	96.33	101.4368	96.9757	98.4934	95.5043	98.1402	98.8632	90.7134	99.355	101.6873	98.5635	102.0354	98.0982	99.9991	101.3294	100.609	100.5592	100.1965	99.799	99.0975	99.8432	99.5851	103.7472	96.0409	88.8269	96.0736	95.0024	98.554	100.6741	99.0674	99.3981	88.8814	92.8046	100.0433	94.1436	101.2053	97.1462	97.3406	95.5061	99.7005	95.9437	91.8667	99.4372	98.816	96.7853	98.8151	96.9029	97.2163	101.3645	98.7388	99.9973	99.5131	98.141	98.5388	98.5924	95.8563	100.2325	97.2778	89.2127	93.589	94.2812	98.953	98.49
sub-0144	99.3924	98.2408	100.4133	96.8365	88.3849	91.0544	100.6077	94.6616	97.2745	95.0757	97.236	89.845	97.2185	94.5455	87.9414	101.3854	99.9586	97.9577	100.2483	92.1454	98.789	100.3186	100.2245	98.8753	97.781	98.5507	99.4722	99.6321	96.8309	101.8427	95.2949	87.6221	94.7881	92.5012	97.8048	97.8193	99.064	97.7846	87.221	90.7812	99.3606	92.5193	97.665	95.6943	95.9533	91.8351	98.7515	94.6067	87.5162	100.3633	99.2839	97.0672	98.9505	93.6833	97.3513	99.4889	98.7797	98.8974	95.276	98.5609	98.5776	98.8622	95.3403	99.6077	94.764	87.5906	94.1573	91.6936	97.2743	97.1562
sub-0145	100.0422	97.6379	101.1245	95.5438	89.1514	92.9219	99.5739	94.6559	99.4544	95.5041	96.9018	92.2636	96.7132	96.6695	89.4065	99.8425	100.807	98.161	100.2449	93.5438	100.2236	99.333	100.8045	98.0089	96.8176	99.1852	97.8927	99.5078	98.7447	102.5395	97.4331	92.2958	95.3	92.4109	98.7509	98.1921	98.841	97.6738	88.6432	94.7988	98.7214	96.3773	99.7184	95.6857	96.3277	93.6772	97.5208	97.7066	91.0688	99.3194	97.8578	97.7138	98.9525	95.4205	97.7192	98.9671	97.7531	99.3016	100.066	97.3361	97.9152	98.8461	96.6181	100.6736	96.5538	90.2349	92.2406	91.2543	96.6923	96.61
sub-0146	101.6022	94.9075	99.9825	94.8217	89.732	96.2709	103.0813	99.6551	93.0158	100.4935	97.0351	90.4969	96.9152	102.6867	89.9824	97.6408	100.0504	105.5092	104.154	92.3551	100.0198	94.0217	99.0317	95.4345	93.773	102.1756	99.2404	99.2384	100.8056	104.0762	102.1936	92.2491	94.7896	91.6493	96.4662	93.7857	98.9735	95.2598	87.5235	90.3889	100.4092	93.3197	92.1724	97.652	97.1802	88.3454	97.8892	96.8186	87.378	97.3266	100.8061	104.1086	104.7898	90.8354	100.5835	93.7292	99.8879	94.3579	93.973	101.3679	98.345	99.1694	97.9116	102.2733	101.2161	91.0102	92.1391	90.5907	94.2578	93.1906
sub-0147	101.0405	100.0112	98.5469	100.1833	89.0667	92.3742	102.3449	94.2377	99.849	94.5271	99.1334	92.0941	101.5158	97.2567	91.2413	99.0468	100.0308	98.1194	100.4888	92.7348	98.2522	101.8519	99.1003	101.0362	96.6289	98.0381	98.187	101.0367	98.1618	103.0907	96.827	88.5752	95.2848	95.1527	99.2977	97.7869	99.0024	99.7917	89.4075	91.8266	100.204	94.6663	100.5702	94.3366	97.4244	92.4283	99.4258	96.94	93.5597	97.9848	99.0004	98.6706	100.347	91.2852	96.677	100.1252	97.2368	100.0338	100.5028	98.5978	97.2668	99.625	97.1612	100.3516	97.1099	91.3459	92.2471	95.2728	98.4848	97.2882
sub-0148	101.1514	100.1411	99.7644	96.7187	86.1084	93.1172	100.9388	93.1672	99.9394	96.0665	98.6116	91.5359	99.5058	96.7344	90.5391	98.9198	101.5396	100.3181	101.162	92.0553	99.5112	101.0495	100.6776	98.8714	98.7668	100.7527	99.4588	100.3933	98.6696	102.5964	98.0121	89.1497	95.9535	94.7229	100.9818	100.3607	97.5729	97.3418	87.0238	92.7691	100.9427	95.6978	100.7093	97.7556	100.533	93.5434	100.8438	97.1573	92.1484	97.9374	99.8978	100.2318	102.4355	94.0199	96.3728	99.9444	97.3977	98.0473	101.1162	99.8244	98.0642	100.0279	98.0836	100.033	96.1844	90.9612	94.7617	95.1026	98.8506	98.6995
sub-0149	99.9621	98.7139	97.4873	97.7129	90.4844	93.0837	100.3272	96.3343	99.6159	94.5762	97.5169	90.877	100.0116	98.408	90.4234	98.0467	99.4498	103.5655	101.8885	93.3709	98.0708	99.2057	97.8309	98.8422	95.1473	98.3125	96.6462	98.8678	99.1767	101.5941	103.7262	91.6826	96.5891	92.3192	96.1054	98.5982	97.7468	98.5642	88.1569	90.8402	97.6555	93.8446	100.3933	95.1383	96.4734	93.1419	98.3903	95.1661	90.5908	98.0835	97.9938	100.792	100.4485	95.4851	96.7768	99.5723	97.4104	99.1713	99.6091	97.2291	97.1001	98.3159	94.8754	98.1141	103.2532	89.0095	92.3987	91.6504	95.4789	95.8512
sub-0150	100.9733	100.2959	100.5235	97.7982	90.353	93.1305	101.5048	96.6551	99.5659	97.8938	97.9934	92.163	98.493	98.7482	91.1135	97.9843	101.9187	102.0194	103.0284	95.2659	99.3559	100.0852	100.0118	97.4354	99.0794	100.5217	99.5674	99.1597	99.0104	102.4158	99.1275	90.9367	95.8736	94.5163	97.5991	98.5676	98.7902	97.2247	89.8661	91.742	99.5551	95.0838	99.5488	96.0833	97.7816	92.2144	99.537	96.1811	91.2521	98.3008	99.8136	100.8155	102.1558	91.5611	96.5102	99.428	98.3405	97.6139	98.1408	99.7636	98.068	97.9454	96.8408	99.7245	95.979	90.5	94.1321	94.0071	99.0496	98.3022
sub-0151	101.5612	97.1626	99.6166	94.3338	92.0697	94.1609	102.9515	97.0733	94.4316	97.568	98.1367	90.0068	100.1226	101.2129	89.6948	98.1329	100.6507	106.1603	104.3513	90.4174	99.8928	96.4327	99.4197	95.6628	95.035	102.0102	98.6838	100.3089	100.327	103.3167	107.3133	94.7309	94.0818	92.83	96.9361	96.9745	102.678	95.0614	86.316	89.9028	102.5828	92.8272	94.1111	97.3649	95.7188	89.3815	94.8789	96.2777	87.1402	98.9575	99.5778	100.9662	101.8139	92.666	100.6831	97.3524	101.0068	95.4613	96.0131	102.148	99.6816	101.5882	97.367	102.4258	97.82	88.1969	93.7279	91.3147	96.4854	96.3762
sub-0152	102.8508	100.6439	98.6658	98.8211	88.3196	93.5461	99.1072	95.3885	101.6675	98.0111	96.2817	93.5442	98.9577	97.7338	90.8614	97.1327	101.4583	96.7514	100.9676	96.3216	97.8928	100.9168	98.9473	100.0162	99.1823	98.1009	98.4177	97.7874	99.9092	101.842	96.5794	89.3481	94.9012	94.3434	100.7469	98.6571	97.1243	99.563	87.4649	94.1318	98.7066	95.6755	101.6684	98.1925	96.6683	95.7851	98.6346	97.5061	91.8218	97.6032	101.2483	97.5388	102.1135	97.5841	96.2499	100.6053	98.6687	99.7232	100.8913	98.9994	97.4458	97.6602	98.8415	100.4855	96.3112	89.1599	97.3552	95.1795	99.1652	99.2919
sub-0153	99.3929	96.6045	99.5694	94.2241	87.3859	92.6753	101.496	97.7783	98.7114	97.6525	95.369	89.5503	95.1588	98.8012	89.1756	99.0479	99.4218	102.2174	100.0738	90.7032	101.0724	99.0393	100.0917	97.8245	94.7402	99.7699	98.5527	100.212	97.2769	103.6634	100.1496	89.7481	93.7381	91.8729	96.3362	96.4104	99.8432	95.378	89.1069	91.0773	100.7944	95.479	99.2338	96.66	95.2018	90.5359	96.7701	97.6629	89.5206	98.5328	101.0387	102.6494	103.3831	91.8179	99.5534	98.8839	99.697	97.7288	96.3183	100.5893	98.1733	100.1216	95.7735	102.1452	99.6765	90.6516	93.705	92.5354	96.2391	96.4186
