Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
sub-0817	3934.1	161.0	12880.8	52851.7	8035.7	3745.9	4681.7	1993.9	909.9	1732.9	19998.5	4235.6	1585.2	1016.6	418.1	3800.5	0.0	340.9	3867.2	100.2	13931.2	54262.8	7441.4	3803.1	5177.8	2016.3	4190.9	1914.1	521.1	3788.1	9.5	394.5	0.0	612.5	0.0	0.0	0.0	0.0	0.0	70.1	895.0	528.9	778.0	631.1	695.7	1085041.0	1073302.0	1072936.917057	232935.561271	235933.5275	468869.088772	206928.522809	204694.305476	411622.828285	58810.0	635388.088772	949640.917057	941287.917057	939605.0	1365644.0	0.767117	0.965502	33.0	32.0	65.0	1414439.226245
sub-0818	5848.6	162.3	21255.5	53162.6	7410.5	3834.9	5783.0	1903.6	788.9	1687.6	18178.8	4226.0	1709.4	751.9	524.7	4305.9	14.6	238.1	5458.7	367.4	17847.1	55503.9	7146.4	3994.8	5620.2	1982.6	4785.7	2109.7	620.6	4285.6	24.6	254.8	0.0	368.8	0.0	0.0	0.0	0.0	0.0	74.7	929.8	485.4	773.6	662.9	929.8	1142957.0	1128043.0	1127063.263311	248626.250139	249852.902686	498479.152824	210425.052294	208002.058193	418427.110486	62168.0	669920.152824	994450.263311	982613.263311	980012.0	1425635.0	0.8481	1.057854	26.0	28.0	54.0	1347667.439282
sub-0819	4809.3	340.3	16205.9	62316.9	9526.7	3985.2	5922.5	2292.0	1047.5	3145.1	23508.1	4440.1	2031.2	923.6	578.2	5096.1	8.8	374.4	3950.0	179.2	14886.1	63757.5	8706.0	4219.6	5848.2	2171.2	4617.2	2072.0	502.9	4822.5	19.7	270.3	0.0	634.8	0.0	0.0	0.0	0.0	0.0	105.0	738.4	463.7	507.2	551.0	715.4	1315975.0	1301759.0	1300915.811837	291685.647185	289318.878622	581004.525807	247726.200981	247511.085049	495237.28603	67750.0	775404.525807	1155825.811837	1146515.811837	1144749.0	1672703.0	0.672729	0.855089	33.0	32.0	65.0	1956173.113481
sub-0820	6387.9	197.5	12440.7	48334.1	7446.9	3252.2	4965.9	2015.7	610.0	1083.6	16961.4	3875.4	1516.6	800.2	388.5	3905.8	107.8	398.6	6584.3	210.4	12410.7	49897.2	6497.6	3345.7	5415.5	1718.6	4140.4	1766.3	502.0	3719.7	56.2	297.3	0.0	1725.4	0.0	0.0	0.0	0.0	0.0	69.1	1079.6	695.4	496.3	541.6	1034.6	1071327.0	1055397.0	1054360.312683	228196.576009	231920.598585	460117.174594	207413.129059	207693.00903	415106.138089	56299.0	615096.174594	948087.312683	934455.312683	932612.0	1323804.0	0.726752	0.898024	24.0	39.0	63.0	1474129.645242
sub-0821	4579.9	179.7	16989.1	47546.9	7895.8	3890.6	5458.8	2327.9	1129.5	2222.0	18789.4	4168.2	1448.2	941.0	394.8	4332.6	3.6	308.0	5243.0	615.8	11607.1	52585.0	7057.8	3877.1	5873.6	2297.3	4367.6	1724.3	527.5	4337.5	15.5	410.1	0.0	367.6	0.0	0.0	0.0	0.0	0.0	115.4	875.2	514.7	582.7	500.3	759.7	1047065.0	1032342.0	1031708.205582	214488.558466	215834.520157	430323.078622	204430.568985	207462.557975	411893.12696	61211.0	591754.078622	915943.205582	905246.205582	903974.0	1331085.0	0.693624	0.881772	16.0	16.0	32.0	1509556.124391
sub-0822	5138.6	182.5	16863.4	59849.9	8895.6	3966.6	4991.7	2057.5	712.9	1389.1	21297.3	4344.8	1569.0	1071.2	487.7	4582.0	0.0	437.9	4067.2	522.8	17163.9	61677.4	7955.3	4091.2	5072.3	2155.2	4431.7	1837.6	522.8	4334.9	14.4	348.4	0.0	1886.6	0.0	0.0	0.0	0.0	0.0	61.7	1041.0	644.0	807.8	538.5	1105.9	1217818.0	1204856.0	1203256.076908	255730.163768	258149.446625	513879.610393	236110.875945	234921.59057	471032.466516	62959.0	698701.610393	1061617.076908	1051562.076908	1049415.0	1502902.0	0.841894	1.038976	21.0	30.0	51.0	1446521.654495
sub-0823	5061.6	81.7	13879.5	52180.4	8270.1	3298.6	4515.5	1946.7	587.9	1225.5	19879.2	4008.2	1602.5	760.4	333.8	4014.8	0.0	234.0	6692.7	102.4	13564.9	52771.2	7297.9	3433.6	4728.6	1825.3	4018.5	1703.3	435.3	4138.3	0.0	435.2	0.0	278.6	0.0	0.0	0.0	0.0	0.0	67.2	1140.4	733.2	714.4	542.8	1100.2	1146397.0	1131901.0	1131235.180336	243153.520916	243248.74947	486402.270386	229236.585843	226012.324106	455248.90995	57215.0	650030.270386	1013427.180336	1001318.180336	999472.0	1414831.0	0.746725	0.921574	25.0	31.0	56.0	1535232.652471
sub-0824	7709.3	254.0	13840.5	48143.2	7380.8	3068.4	4774.5	1717.5	658.7	1512.3	16520.7	3709.4	1545.5	1073.0	410.3	3949.9	19.5	328.6	5677.7	105.8	13088.4	46775.4	6631.5	3243.2	4928.2	1804.6	3832.0	1668.4	465.9	3693.5	0.0	305.9	0.0	361.1	0.0	0.0	0.0	0.0	0.0	110.2	1205.9	641.4	649.2	553.8	1046.7	1120903.0	1103973.0	1103205.298144	235050.897195	237732.954025	472783.85122	227869.638897	227024.808026	454894.446924	54111.0	622661.85122	998066.298144	984201.298144	982467.0	1384777.0	0.989273	1.22216	12.0	9.0	21.0	1133056.765754
sub-0825	6293.9	399.6	16657.4	56914.9	7656.0	4235.0	6110.8	2508.3	1179.2	2708.7	22059.7	4651.8	1593.4	1082.1	401.7	4741.7	301.1	476.0	4918.3	680.8	15372.6	57773.6	7820.8	4210.2	5661.2	2327.6	4470.9	1802.0	661.1	4557.9	36.1	350.7	0.0	605.5	0.0	0.0	0.0	0.0	0.0	56.9	842.9	547.4	709.6	437.6	909.4	1189181.0	1171855.0	1171209.908399	252412.250418	250413.25539	502825.505808	229524.629256	227577.773335	457102.402591	65107.0	683970.505808	1039932.908399	1027409.908399	1025929.0	1497490.0	0.731949	0.921715	22.0	24.0	46.0	1624677.756782
sub-0826	5503.5	171.6	13094.9	54952.9	7569.8	3885.3	4445.5	1689.9	768.6	1723.1	16938.3	3833.0	1602.4	1078.3	365.9	4089.0	15.5	392.1	4320.3	215.7	11981.3	55104.8	6700.4	3949.6	4742.1	1709.5	4021.4	1822.4	586.1	3777.2	11.1	334.4	0.0	474.1	0.0	0.0	0.0	0.0	0.0	113.5	1007.0	591.3	857.8	703.6	919.2	1051688.0	1037975.0	1037279.049141	225670.694343	226747.046894	452417.741237	197508.680823	196929.627081	394438.307905	55618.0	618961.741237	915560.049141	905290.049141	903078.0	1327916.0	0.784181	0.990148	31.0	31.0	62.0	1341128.502979
sub-0827	12423.5	244.1	18416.8	56831.6	8422.6	3935.7	5108.4	2309.3	1027.1	2036.2	23293.7	4261.8	1887.8	1126.9	376.2	4684.7	20.1	377.7	9465.9	515.7	16225.7	60216.8	7509.0	4208.0	5165.9	2458.2	5002.9	2089.7	525.4	4823.0	0.0	436.0	0.0	571.2	0.0	0.0	0.0	0.0	0.0	79.2	1010.9	709.5	570.1	540.2	1056.9	1241064.0	1214192.0	1213745.792189	248381.520298	248795.575542	497177.095839	252481.0585	248644.63785	501125.69635	64516.0	679303.095839	1087975.792189	1065103.792189	1063208.0	1579978.0	0.708594	0.9021	30.0	31.0	61.0	1751444.782356
sub-0828	11819.6	152.6	15623.5	61318.6	9287.6	3668.4	5695.2	2419.7	717.2	1866.7	24256.6	4493.0	1724.7	992.0	385.5	4675.9	7.8	381.0	8962.1	331.1	14258.1	64675.8	9177.2	3679.2	5748.5	2434.6	4494.1	1785.5	563.6	4228.3	9.2	288.8	0.0	705.4	0.0	0.0	0.0	0.0	0.0	82.8	1398.2	784.9	611.6	685.3	1302.8	1300064.0	1275319.0	1274209.947854	281867.798353	283209.868648	565077.667	244552.945748	243685.335105	488238.280854	65648.0	757009.667	1142660.947854	1121388.947854	1120012.0	1611902.0	0.716365	0.888194	31.0	39.0	70.0	1814807.574048
sub-0829	11135.7	408.7	16265.3	57848.3	8899.2	4320.4	5823.6	2720.6	783.6	2631.0	22801.8	4372.2	1756.9	974.0	427.8	4455.3	12.0	463.7	9364.5	1008.5	18225.5	58105.4	8847.8	4440.7	5700.9	2356.9	4707.5	2053.7	640.2	4690.1	14.4	462.6	0.0	1652.0	0.0	0.0	0.0	0.0	0.0	93.9	1196.1	687.3	607.5	593.8	1358.1	1417531.0	1390918.0	1389810.70303	302221.172889	300099.222781	602320.39567	287081.550497	282563.756863	569645.30736	67553.0	786443.39567	1265460.70303	1243072.70303	1240543.0	1738532.0	0.777725	0.953841	39.0	25.0	64.0	1822664.575246
sub-0830	11117.5	371.1	14987.1	55395.3	9069.7	3436.4	5038.5	2204.4	1317.3	2489.9	20554.1	4264.4	1859.4	1207.0	377.7	4086.0	31.4	433.9	12542.2	533.7	14733.9	55675.7	8106.6	3632.3	5144.1	2119.7	4777.1	1991.3	591.4	4118.4	24.7	308.5	0.0	617.0	0.0	0.0	0.0	0.0	0.0	51.4	818.0	583.2	903.1	960.0	1025.1	1260119.0	1230536.0	1229678.123281	267516.508802	266043.83774	533560.346542	247477.189709	245160.587031	492637.77674	62208.0	708686.346542	1116653.123281	1091838.123281	1089243.0	1604904.0	0.716973	0.913146	23.0	37.0	60.0	1757555.381996
sub-0831	6380.5	226.8	19135.8	62709.4	8412.5	3510.4	4929.6	1998.3	940.6	1043.1	19322.4	4680.5	1795.2	944.8	420.5	4649.6	0.0	483.7	6016.9	177.0	17144.7	63222.8	7267.2	3816.2	4891.1	1928.6	4809.3	1782.1	548.0	4871.0	19.4	470.7	0.0	433.3	0.0	0.0	0.0	0.0	0.0	67.2	922.8	675.0	721.5	612.1	979.9	1202850.0	1186968.0	1186487.178511	243857.484748	244846.611639	488704.096386	237176.911367	236691.170757	473868.082124	61571.0	677053.096386	1040585.178511	1027511.178511	1024579.0	1502634.0	0.728075	0.909531	15.0	15.0	30.0	1652097.336302
sub-0832	13680.7	208.0	18157.5	66882.2	9541.6	3949.6	6089.3	2384.8	1087.2	2063.3	21091.3	4490.2	1786.8	1312.9	520.2	4621.0	13.3	681.0	14148.0	233.7	17012.6	69066.7	8196.9	4087.9	6096.4	2508.0	4681.2	1924.5	781.0	4497.8	17.5	620.7	0.0	969.7	0.0	0.0	0.0	0.0	0.0	103.5	1220.3	693.0	617.2	975.1	1614.4	1431002.0	1397510.0	1396024.44169	288798.650179	284919.99149	573718.641669	291847.593348	290231.206673	582078.800021	67720.0	779426.641669	1258236.44169	1229077.44169	1224920.0	1790590.0	0.777593	0.972989	31.0	26.0	57.0	1840297.56391
sub-0833	6671.9	136.2	14897.7	51371.5	8101.8	3283.6	4625.4	2079.4	786.5	1276.0	19009.6	3638.5	1235.6	1108.4	333.0	3882.1	24.9	281.8	9616.4	161.1	14226.2	51447.0	6891.2	3239.7	4793.6	2059.9	3307.8	1516.4	478.0	3967.4	11.9	301.5	0.0	730.1	0.0	0.0	0.0	0.0	0.0	58.3	1286.5	844.0	779.6	652.4	1235.9	1135169.0	1115829.0	1115331.028602	227233.760508	226235.728557	453469.489066	238491.709138	236457.830398	474949.539537	54694.0	612366.489066	1002128.028602	985670.028602	983576.0	1404123.0	0.73532	0.909539	25.0	24.0	49.0	1543774.876918
sub-0834	7717.5	201.0	15975.9	57413.5	7946.4	3560.3	4617.5	2031.2	720.5	1918.3	22736.8	4089.9	1413.6	916.8	503.0	4376.0	16.4	425.0	4887.3	484.9	15119.9	57690.3	7735.9	3487.4	4635.5	1877.7	4610.9	1675.8	589.9	4422.4	12.8	309.2	0.0	730.7	0.0	0.0	0.0	0.0	0.0	100.6	1027.0	645.6	774.7	586.8	921.2	1151138.0	1134388.0	1133565.41784	238387.693316	239790.596663	478178.289978	227404.367427	222504.760435	449909.127862	59104.0	653975.289978	1003711.41784	990289.41784	987930.0	1424583.0	0.715403	0.885342	16.0	21.0	37.0	1609076.736117
sub-0835	12145.6	300.2	15154.7	57717.4	8853.3	3890.6	5147.3	2142.5	1271.5	1503.2	19761.1	4199.5	1606.7	1905.3	414.4	4515.0	28.0	901.3	8315.2	261.4	15365.3	57717.9	8326.6	4116.8	5116.1	2190.7	4650.1	1889.0	546.4	4217.0	57.9	775.4	0.0	841.4	0.0	0.0	0.0	0.0	0.0	106.1	782.5	493.3	678.3	508.2	849.5	1221997.0	1195375.0	1194274.471368	265499.274642	264905.483226	530404.757869	227420.659016	226862.054483	454282.713499	63289.0	710936.757869	1073398.471368	1051201.471368	1049028.0	1551147.0	0.725183	0.920514	31.0	21.0	52.0	1685087.488209
sub-0836	13211.0	354.2	13537.7	54640.0	8102.2	3643.4	5355.3	2053.9	1244.9	1762.2	21000.9	4384.3	1595.8	1290.0	386.0	4065.5	28.7	675.3	8925.6	360.5	14238.1	59769.3	7844.4	3843.0	4777.9	1951.6	4587.9	1781.1	565.1	4162.0	17.4	498.8	0.0	641.8	0.0	0.0	0.0	0.0	0.0	115.8	1125.4	586.9	513.1	472.0	1067.5	1231673.0	1204072.0	1203755.505183	265956.601331	266035.542554	531992.143885	235326.3621	233627.999198	468954.361298	60791.0	708508.143885	1087497.505183	1064004.505183	1061982.0	1574313.0	0.694624	0.887862	31.0	20.0	51.0	1773149.921129
sub-0837	24923.9	668.2	16637.7	59250.4	9302.1	3755.9	5611.4	2397.9	1428.3	3153.0	23101.5	4208.4	1628.5	1827.6	373.3	4759.2	25.8	942.5	16175.0	301.3	15088.8	59875.4	8447.9	4124.6	5562.5	2158.9	4400.3	1760.9	578.5	4689.5	24.0	826.1	0.0	829.6	0.0	0.0	0.0	0.0	0.0	99.3	1313.9	635.6	451.7	484.0	1172.3	1315967.0	1266349.0	1265792.165332	264849.165959	264960.044259	529809.210218	260987.712241	258741.242873	519728.955114	65590.0	715801.210218	1160822.165332	1117409.165332	1115618.0	1661284.0	0.69871	0.882056	25.0	17.0	42.0	1883422.707896
sub-0838	4392.5	187.1	12703.9	58566.6	7911.4	3040.8	4220.8	1734.6	1023.9	2892.1	18446.2	3929.1	1587.7	743.9	340.5	3795.0	0.0	303.4	4050.4	117.6	12833.5	60008.4	7474.6	3064.5	4462.0	1851.1	4126.8	1644.2	432.6	3849.1	0.0	242.8	0.0	499.9	0.0	0.0	0.0	0.0	0.0	80.6	818.6	505.7	612.2	612.9	619.9	1028663.0	1015469.0	1015674.27307	221719.152051	220637.740276	442356.892327	186922.226559	187490.154184	374412.380743	55072.0	617230.892327	882469.27307	873740.27307	871561.0	1323808.0	0.713262	0.917912	34.0	39.0	73.0	1442195.467024
sub-0839	12608.8	401.3	13411.1	51798.1	8148.9	3838.1	4496.2	2066.8	1289.2	2075.4	20767.5	4121.9	1777.9	1275.0	347.5	4032.6	26.3	632.9	13460.1	331.3	12610.5	53637.0	7364.5	3962.5	4556.8	1907.6	4120.4	1791.5	489.4	4215.4	13.6	629.9	0.0	822.7	0.0	0.0	0.0	0.0	0.0	81.2	1199.4	773.8	557.4	556.2	1136.1	1155206.0	1123341.0	1122443.684629	240576.858636	240604.031957	481180.890592	226425.764763	224627.029273	451052.794036	58800.0	646476.890592	1021817.684629	994352.684629	991869.0	1433745.0	0.912389	1.132381	19.0	18.0	37.0	1266132.704001
sub-0840	24480.8	265.0	17533.1	64321.3	8959.7	3296.5	5463.0	2418.6	1085.5	2137.1	22752.6	4528.1	1854.6	2169.3	437.0	4654.7	4.5	850.3	13097.3	98.8	16607.4	68454.9	8475.9	3687.5	5482.3	2504.1	5104.2	2030.6	573.3	4541.6	5.1	860.4	0.0	1023.6	0.0	0.0	0.0	0.0	0.0	98.8	1220.2	399.4	445.6	513.5	1006.7	1414854.0	1370273.0	1369195.150181	291482.088113	288475.742661	579957.830774	277657.969974	278103.349433	555761.319407	65496.0	780549.830774	1245022.150181	1205625.150181	1202212.0	1772670.0	0.717183	0.898558	52.0	35.0	87.0	1972793.885924
sub-0841	6449.5	304.2	15011.3	63027.8	7832.9	3416.5	4984.4	1967.5	787.9	1345.7	20351.4	4044.8	1606.0	1119.7	381.7	4244.5	26.9	297.3	8803.0	393.4	15320.6	63717.4	7236.1	3554.1	5105.1	1944.1	3710.1	1573.1	493.3	3909.9	4.1	453.7	0.0	830.1	0.0	0.0	0.0	0.0	0.0	54.2	1087.5	552.0	576.0	520.9	937.6	1214005.0	1194737.0	1193762.443613	260608.828781	261038.689507	521647.518288	228437.688825	229563.2365	458000.925325	57619.0	706501.518288	1056279.443613	1040045.443613	1038211.0	1544435.0	0.717698	0.913042	45.0	46.0	91.0	1691526.938832
sub-0842	11417.0	411.4	19569.4	70695.6	9384.5	3756.0	6267.2	2557.8	1085.9	2539.9	26855.1	5163.2	2361.0	1048.5	507.6	5269.7	28.3	579.4	6317.8	377.0	18936.1	72613.0	8475.7	3863.0	6091.3	2461.3	5362.7	2458.2	651.3	5112.4	13.8	409.3	0.0	1432.1	0.0	0.0	0.0	0.0	0.0	79.3	1144.7	764.9	1201.1	1027.3	985.4	1553203.0	1530166.0	1528130.652222	315202.346046	314941.697727	630144.043773	325391.905246	319431.703204	644823.60845	71186.0	845636.043773	1368910.652222	1350229.652222	1348140.0	1909486.0	0.746292	0.917481	32.0	22.0	54.0	2081226.886794
sub-0843	5885.8	409.2	16239.3	56057.8	8220.2	3544.1	5108.2	2093.9	928.6	2553.1	20311.2	4249.9	1680.8	975.9	406.0	4649.3	26.8	356.8	4783.1	541.1	16278.2	57348.8	7369.7	3793.2	4831.1	2213.7	4200.9	1750.3	479.1	4496.8	33.8	291.2	0.0	861.9	0.0	0.0	0.0	0.0	0.0	71.7	923.1	598.9	782.3	528.3	911.9	1202713.0	1187123.0	1186593.496748	247734.316301	251847.030803	499581.347104	239277.007212	241510.142432	480787.149645	60528.0	674368.347104	1054912.496748	1043602.496748	1041395.0	1476905.0	0.984982	1.209537	9.0	11.0	20.0	1221050.314317
sub-0844	3113.4	107.5	14943.4	56078.6	7703.5	3559.1	5353.0	1888.6	661.1	1235.4	19410.9	4067.3	1521.4	680.2	502.0	4158.3	0.0	207.9	3014.4	227.8	12840.3	59715.7	6671.9	3495.6	5394.6	2025.2	3877.4	1652.3	501.9	3843.6	7.7	274.8	0.0	627.2	0.0	0.0	0.0	0.0	0.0	120.9	928.6	579.4	765.1	733.2	787.0	1099318.0	1090641.0	1089931.1975	232995.794812	232125.999211	465121.794023	213413.442232	210063.961245	423477.403476	57311.0	639097.794023	955382.1975	949085.1975	946524.0	1378546.0	0.766099	0.960689	17.0	23.0	40.0	1434955.890016
sub-0845	9124.3	193.4	16506.8	59881.1	8869.9	4069.2	5326.2	2269.3	715.5	1963.0	23331.4	4790.6	1865.7	1019.9	478.8	4744.1	1.3	411.7	8833.9	167.0	17551.0	60229.1	8070.1	4153.1	5268.1	2290.7	4818.0	1971.4	540.4	4450.0	0.0	414.4	2.7	538.2	0.0	0.0	0.0	0.0	0.0	52.2	1371.8	775.6	823.7	681.8	1182.0	1274452.0	1252388.0	1251304.548466	258693.511695	262048.440944	520741.952639	254952.121618	256676.474209	511628.595827	65561.0	707265.952639	1118751.548466	1100204.548466	1098973.0	1591480.0	0.745534	0.93099	28.0	17.0	45.0	1709448.215324
sub-0846	10363.2	111.3	18675.6	69369.8	9413.7	4111.4	5324.6	2449.9	695.0	2240.9	25801.5	4464.5	1637.0	983.4	465.5	5023.5	39.6	742.1	11651.1	230.0	18352.6	69577.2	8745.4	4306.3	5370.4	2334.7	4535.9	1799.5	500.7	4697.7	92.0	633.6	0.0	1304.6	0.0	0.0	0.0	0.0	0.0	70.8	1124.5	676.2	553.5	555.7	1106.2	1265242.0	1238830.0	1238178.992178	246307.649171	249356.215294	495663.864465	249792.995838	249267.131875	499060.127713	66463.0	703497.864465	1087457.992178	1064719.992178	1061850.0	1559563.0	0.714799	0.881076	11.0	25.0	36.0	1770066.620696
sub-0847	8550.9	259.4	16708.4	58579.3	8371.9	3537.4	5494.9	2342.1	1005.8	2163.2	21220.4	3919.4	1664.7	1106.0	496.6	4380.3	19.2	398.6	7593.2	373.1	15665.9	59119.3	7981.4	3881.4	5665.7	2164.6	4231.3	1724.9	556.0	4073.3	0.0	416.3	0.0	656.4	0.0	0.0	0.0	0.0	0.0	97.9	934.7	451.2	417.7	397.0	924.2	1199458.0	1178485.0	1178001.884165	245785.244936	248623.346829	494408.591765	236707.505331	234481.787068	471189.292399	61995.0	675696.591765	1047514.884165	1030583.884165	1027995.0	1507650.0	0.711831	0.894731	30.0	39.0	69.0	1685031.366552
sub-0848	7026.8	485.5	15764.4	61391.0	9519.0	3984.1	6099.5	2483.8	793.8	1765.0	22989.2	4859.2	1987.7	744.1	487.0	4672.1	22.7	291.7	7417.6	178.0	15982.2	61316.4	9072.7	4055.4	6086.2	2214.0	4880.5	2289.5	678.7	4864.7	0.0	444.4	0.0	908.5	0.0	0.0	0.0	0.0	0.0	82.5	1154.0	771.0	672.0	632.2	1141.3	1395536.0	1377007.0	1376777.923822	288270.565752	287733.381806	576003.947558	290629.93495	284568.041315	575197.976265	69893.0	770540.947558	1240740.923822	1225389.923822	1221269.0	1699706.0	0.754579	0.919047	30.0	19.0	49.0	1849422.391556
sub-0849	8102.0	148.6	13764.5	55372.8	8226.5	3277.6	4453.1	2125.5	812.5	1345.6	19267.2	3606.4	1511.1	1307.1	369.6	3879.3	26.7	461.0	8898.6	374.8	13806.0	57013.5	7625.7	3576.4	4896.7	1796.3	3967.3	1660.2	551.9	4005.2	14.7	434.8	0.0	684.1	0.0	0.0	0.0	0.0	0.0	67.5	1225.6	575.4	635.1	599.9	1135.6	1150798.0	1129588.0	1128578.737638	251289.462934	251687.421583	502976.884517	214139.048977	214584.804144	428723.853121	57295.0	673349.884517	1010084.737638	992153.737638	989969.0	1427735.0	0.728757	0.904131	60.0	40.0	100.0	1579124.273032
sub-0850	4809.9	169.8	14880.1	54427.9	8529.4	3321.8	5611.3	2291.6	752.5	1623.3	18579.0	4476.1	1840.6	1085.1	373.3	4052.2	10.0	234.7	6320.8	140.4	13788.3	56864.5	7733.2	3445.4	5834.0	2149.6	4575.5	1931.9	559.2	4025.9	3.4	378.9	0.0	884.5	0.0	0.0	0.0	0.0	0.0	66.3	1081.8	708.0	988.5	889.1	1019.1	1224379.0	1209725.0	1208540.982844	255948.820367	258036.070622	513984.890988	245120.489394	247518.602462	492639.091856	61788.0	688238.890988	1083097.982844	1071723.982844	1069547.0	1523643.0	0.728613	0.906701	47.0	43.0	90.0	1680424.451887
sub-0851	5499.8	769.8	18928.7	52169.8	9277.6	4131.5	4683.9	2016.5	806.7	1375.8	19898.4	4213.1	1598.5	1332.2	672.5	4528.1	48.0	654.4	4435.0	171.3	17085.1	54954.6	7904.9	4419.0	4931.2	2124.9	4358.2	1935.3	774.2	4493.5	12.8	472.5	0.0	1362.8	0.0	0.0	0.0	0.0	0.0	87.9	1075.3	552.9	691.6	562.5	905.2	1339194.0	1324638.0	1324120.56865	295214.650446	293238.632404	588453.28285	264770.859573	263794.426227	528565.2858	63502.0	759579.28285	1194532.56865	1183274.56865	1180995.0	1642606.0	0.764762	0.938029	19.0	15.0	34.0	1751125.731278
sub-0852	3941.2	128.2	16473.2	53180.6	8721.2	3322.4	4730.0	2096.3	700.9	1970.6	21443.5	4611.3	1745.9	898.8	418.4	4868.4	18.6	194.0	3080.3	212.5	15668.2	55364.5	7736.7	3423.1	5006.1	2296.2	4639.7	1788.8	562.8	4543.1	10.8	260.0	0.0	709.4	0.0	0.0	0.0	0.0	0.0	44.0	999.6	578.8	896.3	827.0	1006.1	1195865.0	1185358.0	1185222.9274	249683.54514	247339.659797	497023.204936	244143.784825	241399.937639	485543.722464	61909.0	669073.204936	1054119.9274	1046979.9274	1044588.0	1484515.0	0.785176	0.974697	26.0	22.0	48.0	1523053.034624
sub-0853	6725.9	297.1	16924.8	67489.3	9560.3	3778.4	5826.3	2326.1	1049.4	1558.8	23464.1	4903.4	1637.6	1125.0	440.8	5004.2	16.0	394.6	6648.4	874.2	16818.1	69727.1	8949.5	4100.1	5511.2	2133.2	4767.2	1911.4	569.9	4959.4	30.1	303.3	0.0	447.9	0.0	0.0	0.0	0.0	0.0	132.8	1092.3	658.6	828.1	711.4	1002.8	1324056.0	1305989.0	1305405.074103	273653.696581	277999.153282	551652.849863	257347.200246	257237.023995	514584.22424	67719.0	757415.849863	1151499.074103	1137026.074103	1134450.0	1683594.0	0.673898	0.85689	54.0	60.0	114.0	1964772.093238
sub-0854	17058.6	315.9	14033.6	57754.0	7387.0	3141.5	4746.7	2200.1	1139.4	2279.7	19508.5	3612.9	1430.8	1095.9	365.8	4033.3	17.4	650.1	11058.2	421.8	13590.8	56204.3	7477.8	3270.8	4979.7	2064.9	4073.4	1632.0	509.9	4032.2	12.8	583.0	0.0	638.1	0.0	0.0	0.0	0.0	0.0	83.6	1176.5	699.6	503.0	557.4	1246.8	1178191.0	1144030.0	1143485.914998	241155.972395	240164.491646	481320.464041	233325.045999	231556.404957	464881.450956	56511.0	652896.464041	1034780.914998	1005022.914998	1003197.0	1467148.0	0.724181	0.90179	18.0	28.0	46.0	1626928.288614
sub-0855	8844.7	126.7	17619.1	57162.3	8385.4	4084.4	5555.5	2392.6	988.7	1514.7	20963.8	3875.3	1561.9	1302.5	333.8	4253.9	11.0	445.1	10722.5	325.8	17184.3	57517.0	7591.7	4038.9	5857.6	2400.8	4294.6	1806.0	577.9	4021.6	7.9	607.4	0.0	965.5	0.0	0.0	0.0	0.0	0.0	54.2	1170.6	731.0	617.3	602.7	1072.9	1240119.0	1215905.0	1214958.111066	254781.852372	250763.90816	505545.760531	251424.773789	246022.576746	497447.350535	62168.0	683619.760531	1089258.111066	1068725.111066	1066063.0	1548130.0	0.749288	0.93539	34.0	39.0	73.0	1655063.752707
sub-0856	10505.7	292.4	15636.6	55137.3	9544.2	3104.7	4452.5	2010.4	816.6	1593.9	21262.8	4693.7	2135.3	862.4	397.0	4547.2	0.0	475.9	9884.8	645.9	17475.1	54095.9	8179.6	3442.4	4775.2	2023.2	4930.2	2139.3	500.4	4628.5	9.0	373.2	0.0	1084.0	0.0	0.0	0.0	0.0	0.0	83.6	1187.2	599.1	676.3	613.6	1061.7	1319491.0	1294904.0	1294260.622681	279137.543967	286461.930449	565599.474416	258635.128493	264174.019773	522809.148265	63117.0	738966.474416	1176497.622681	1154991.622681	1152098.0	1612995.0	0.748186	0.914611	25.0	27.0	52.0	1763586.0026
