rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0323	929.0	978.0	2424.0	1651.0	386.0	3722.0	6606.0	4131.0	880.0	4750.0	2757.0	3193.0	2285.0	3846.0	576.0	1617.0	1262.0	1083.0	1417.0	1535.0	4143.0	1182.0	4969.0	4348.0	684.0	6295.0	7203.0	7283.0	3692.0	4914.0	355.0	546.0	362.0	2518.0	94513.4	1364080.0	1897319.734797
sub-0324	834.0	657.0	2737.0	2175.0	465.0	2748.0	5032.0	3448.0	883.0	5372.0	2887.0	3774.0	2061.0	3666.0	616.0	1637.0	1416.0	811.0	1463.0	1990.0	4432.0	1314.0	4612.0	3842.0	711.0	6277.0	7825.0	5345.0	3750.0	4126.0	301.0	469.0	349.0	2194.0	90190.0	1129602.0	1555221.666771
sub-0325	1065.0	602.0	1947.0	1730.0	433.0	3246.0	6768.0	3943.0	817.0	5736.0	2916.0	2505.0	2002.0	4001.0	615.0	1243.0	1052.0	861.0	1421.0	1360.0	3830.0	1255.0	5017.0	4459.0	693.0	5913.0	7059.0	5907.0	3783.0	4073.0	328.0	550.0	287.0	2292.0	89709.6	1187433.0	1636457.068914
sub-0326	898.0	747.0	1688.0	1486.0	356.0	2805.0	5055.0	3025.0	993.0	4623.0	2671.0	3596.0	1962.0	3370.0	553.0	1307.0	1399.0	870.0	1576.0	1414.0	3986.0	1270.0	3886.0	3580.0	611.0	7100.0	6738.0	4682.0	3425.0	4104.0	340.0	395.0	326.0	2091.0	82924.2	1061883.0	1412880.409018
sub-0327	855.0	929.0	2431.0	2451.0	514.0	3893.0	7189.0	4174.0	1252.0	6690.0	2970.0	3798.0	2311.0	3880.0	706.0	1486.0	1432.0	994.0	1693.0	2121.0	3871.0	1072.0	5153.0	4663.0	798.0	6817.0	7576.0	5061.0	3548.0	3457.0	352.0	604.0	322.0	2364.0	97428.4	1289821.0	1703146.586317
sub-0328	974.0	660.0	2362.0	1631.0	335.0	3192.0	5805.0	3305.0	977.0	4377.0	3468.0	3358.0	2092.0	3934.0	720.0	1691.0	1407.0	1040.0	1661.0	1543.0	4444.0	1468.0	5231.0	4809.0	774.0	7714.0	7617.0	6830.0	4132.0	4530.0	326.0	465.0	385.0	2404.0	95633.5	1291062.0	1760353.785334
sub-0329	922.0	981.0	2799.0	1752.0	483.0	4045.0	6589.0	3889.0	895.0	5955.0	3131.0	3580.0	2456.0	4226.0	665.0	2259.0	2091.0	773.0	1631.0	1522.0	5013.0	1591.0	5655.0	4772.0	784.0	8656.0	9614.0	6068.0	4138.0	4900.0	300.0	494.0	345.0	2550.0	105381.0	1414907.0	1995901.741033
sub-0330	951.0	599.0	2775.0	2345.0	337.0	3397.0	6638.0	3619.0	1070.0	5652.0	3073.0	3938.0	2008.0	3542.0	636.0	1655.0	1674.0	1032.0	1692.0	2144.0	4280.0	1433.0	5324.0	4581.0	573.0	6120.0	7294.0	5903.0	3961.0	3960.0	314.0	431.0	347.0	2602.0	95897.3	1265944.0	1799081.317449
sub-0331	801.0	692.0	2042.0	1656.0	320.0	3036.0	4911.0	3080.0	902.0	5621.0	2716.0	3105.0	1723.0	2925.0	641.0	1407.0	1412.0	899.0	1630.0	1502.0	4012.0	1024.0	4893.0	3883.0	651.0	5862.0	6632.0	4958.0	3359.0	3229.0	326.0	406.0	361.0	2062.0	82560.0	1156641.0	1625413.338325
sub-0332	908.0	695.0	3242.0	1459.0	532.0	3023.0	6951.0	3101.0	986.0	5238.0	2678.0	2936.0	2328.0	3781.0	563.0	1581.0	1730.0	899.0	1941.0	1705.0	4423.0	1319.0	6419.0	4032.0	644.0	5913.0	9513.0	5975.0	4355.0	4227.0	314.0	386.0	427.0	2796.0	96952.0	1315841.0	1925290.845557
sub-0333	971.0	778.0	2494.0	1858.0	509.0	3353.0	6612.0	3405.0	968.0	5562.0	2693.0	3508.0	2157.0	3908.0	674.0	1588.0	1216.0	922.0	1684.0	1617.0	4725.0	1366.0	5209.0	4326.0	641.0	7055.0	8105.0	6423.0	4303.0	4119.0	349.0	402.0	354.0	2671.0	96524.2	1291746.0	2030157.327178
sub-0334	847.0	556.0	2214.0	1584.0	423.0	2694.0	5165.0	3365.0	826.0	5425.0	2788.0	2762.0	1989.0	3664.0	476.0	1179.0	1497.0	797.0	1300.0	1326.0	3567.0	1035.0	4631.0	3655.0	530.0	5433.0	6625.0	5462.0	3339.0	3279.0	275.0	450.0	300.0	2082.0	81533.4	1048680.0	1539960.934055
sub-0335	852.0	730.0	1910.0	1593.0	469.0	2813.0	5426.0	3685.0	745.0	4780.0	2708.0	2890.0	2077.0	3609.0	474.0	1505.0	1574.0	874.0	1802.0	1430.0	4272.0	973.0	4015.0	3887.0	679.0	5808.0	6663.0	5724.0	3521.0	3510.0	327.0	524.0	328.0	2182.0	84353.1	1151199.0	1653887.725848
sub-0336	753.0	657.0	2663.0	1579.0	542.0	3263.0	6375.0	3170.0	752.0	6122.0	2522.0	3033.0	2100.0	3251.0	662.0	2003.0	1510.0	820.0	1445.0	1397.0	4315.0	792.0	5540.0	4273.0	675.0	5606.0	8068.0	6129.0	3790.0	3872.0	302.0	604.0	350.0	2625.0	91555.8	1258055.0	1890681.28197
sub-0337	854.0	574.0	2724.0	1566.0	439.0	3073.0	4990.0	3636.0	802.0	4877.0	2596.0	3192.0	1939.0	3728.0	570.0	1616.0	1265.0	776.0	1491.0	1566.0	4277.0	1078.0	4968.0	4149.0	480.0	5775.0	7161.0	6384.0	3742.0	3663.0	294.0	485.0	343.0	1989.0	87059.1	1140487.0	1390710.078145
sub-0338	1166.0	944.0	2578.0	1860.0	446.0	3224.0	6999.0	3276.0	1149.0	5807.0	3097.0	3761.0	2211.0	4130.0	770.0	1404.0	1385.0	1027.0	2023.0	1879.0	4081.0	1261.0	5077.0	4207.0	815.0	8102.0	8112.0	5606.0	4415.0	3907.0	370.0	476.0	389.0	2997.0	98945.7	1364798.0	1815267.803826
sub-0339	935.0	615.0	2297.0	1432.0	430.0	2503.0	5303.0	3732.0	767.0	4469.0	2671.0	3009.0	2108.0	3772.0	569.0	1570.0	1500.0	881.0	1582.0	1522.0	3717.0	1187.0	4800.0	3486.0	558.0	6840.0	7055.0	5318.0	3748.0	3652.0	306.0	450.0	331.0	2472.0	85508.8	1097800.0	1539159.727339
sub-0340	819.0	824.0	2008.0	1646.0	452.0	2837.0	4780.0	2806.0	745.0	5118.0	2596.0	2959.0	2107.0	2872.0	585.0	1391.0	1241.0	808.0	1476.0	1596.0	3691.0	1196.0	4184.0	3660.0	606.0	5950.0	7764.0	5546.0	3240.0	3717.0	362.0	454.0	324.0	2244.0	82599.4	1094167.0	1542038.609753
sub-0341	994.0	531.0	1944.0	1254.0	375.0	2314.0	4819.0	2751.0	654.0	4542.0	2341.0	2671.0	1742.0	2904.0	641.0	1312.0	983.0	647.0	1124.0	992.0	3677.0	936.0	3881.0	3161.0	626.0	5499.0	5891.0	4504.0	2852.0	3786.0	312.0	379.0	255.0	2053.0	73333.7	1012419.0	1450875.935786
sub-0342	1014.0	818.0	2680.0	1490.0	581.0	3115.0	5391.0	3087.0	862.0	4226.0	2900.0	2949.0	2042.0	3144.0	748.0	1651.0	1485.0	962.0	2025.0	1424.0	3797.0	1355.0	5043.0	4142.0	624.0	6357.0	8095.0	5584.0	3947.0	3923.0	288.0	425.0	336.0	2346.0	88844.8	1213006.0	1479103.265755
sub-0343	1109.0	529.0	2397.0	2158.0	410.0	3384.0	6064.0	3732.0	1052.0	5915.0	2881.0	4270.0	1916.0	3940.0	726.0	1499.0	1546.0	874.0	1708.0	1906.0	4711.0	1373.0	5258.0	4005.0	571.0	6631.0	7229.0	5869.0	4506.0	5391.0	309.0	446.0	384.0	2354.0	97048.7	1309801.0	1958195.062524
sub-0344	990.0	666.0	3186.0	1596.0	520.0	3739.0	5953.0	3520.0	1031.0	4799.0	2984.0	3909.0	2131.0	3704.0	679.0	1901.0	1648.0	895.0	1316.0	1892.0	4272.0	1200.0	5469.0	4556.0	673.0	6551.0	8322.0	5570.0	4500.0	3896.0	281.0	484.0	410.0	2335.0	95531.5	1276105.0	1508984.068073
sub-0345	953.0	903.0	2500.0	1971.0	475.0	3362.0	5135.0	3385.0	827.0	5361.0	2486.0	3474.0	2316.0	3601.0	689.0	1576.0	1478.0	1002.0	1720.0	1997.0	4141.0	1348.0	4449.0	3919.0	653.0	6210.0	6546.0	5292.0	3708.0	3556.0	300.0	498.0	346.0	2437.0	88604.3	1201699.0	1696725.458865
sub-0346	797.0	487.0	2636.0	1710.0	458.0	3106.0	5405.0	3736.0	924.0	4541.0	2649.0	3618.0	2084.0	3310.0	663.0	1394.0	1303.0	740.0	1260.0	1575.0	4524.0	1157.0	4713.0	4013.0	496.0	5961.0	7369.0	5548.0	3458.0	3991.0	308.0	485.0	316.0	2446.0	87176.2	1216234.0	1700635.632572
sub-0347	1011.0	599.0	2393.0	1468.0	396.0	3311.0	5353.0	3485.0	992.0	4328.0	2619.0	2955.0	1931.0	3400.0	676.0	1537.0	1397.0	820.0	1621.0	1282.0	3877.0	1052.0	4423.0	4041.0	474.0	5805.0	7576.0	5025.0	3657.0	3508.0	327.0	439.0	320.0	2164.0	84260.1	1243853.0	1737946.742313
sub-0348	1205.0	944.0	2807.0	1943.0	639.0	3850.0	5904.0	4122.0	896.0	6099.0	2946.0	4045.0	2346.0	4575.0	891.0	2066.0	1323.0	1002.0	1809.0	1800.0	4678.0	1415.0	5980.0	4747.0	933.0	7319.0	9394.0	5789.0	4529.0	4185.0	428.0	574.0	318.0	3225.0	104726.0	1397055.0	2061725.430556
sub-0349	955.0	804.0	2254.0	1387.0	453.0	3076.0	6177.0	3581.0	1105.0	5611.0	2799.0	3053.0	2132.0	4184.0	638.0	1831.0	1786.0	916.0	1776.0	1359.0	4394.0	1727.0	4775.0	4948.0	838.0	7549.0	9220.0	6305.0	3999.0	4332.0	336.0	528.0	320.0	2756.0	97900.7	1260543.0	1596272.694203
sub-0350	1010.0	1054.0	2509.0	1908.0	316.0	3055.0	4620.0	3007.0	811.0	6038.0	2753.0	3422.0	2208.0	3510.0	635.0	1998.0	1826.0	761.0	1882.0	1657.0	4086.0	1366.0	5023.0	4202.0	886.0	6133.0	8650.0	6755.0	4382.0	4634.0	369.0	530.0	341.0	2422.0	94758.6	1303651.0	1771458.096976
sub-0351	790.0	444.0	1671.0	1822.0	410.0	2973.0	5209.0	3042.0	895.0	4530.0	2339.0	3577.0	2095.0	3450.0	645.0	1458.0	1125.0	815.0	1389.0	2145.0	3792.0	1094.0	4154.0	3515.0	327.0	5393.0	7410.0	5247.0	3544.0	3290.0	305.0	453.0	311.0	1958.0	81613.4	1103774.0	1548683.679466
sub-0352	940.0	709.0	1939.0	1595.0	219.0	2731.0	5112.0	2602.0	828.0	5113.0	2653.0	3147.0	1846.0	3329.0	593.0	1468.0	1250.0	849.0	1690.0	1434.0	4037.0	1094.0	5286.0	3756.0	525.0	5385.0	6473.0	5499.0	3618.0	3817.0	250.0	377.0	370.0	2221.0	82756.3	1107119.0	1417851.064705
sub-0353	1022.0	550.0	2106.0	1210.0	442.0	3478.0	5434.0	3478.0	887.0	4234.0	2796.0	2999.0	1780.0	3794.0	683.0	1371.0	1703.0	900.0	1827.0	1223.0	4153.0	1225.0	4766.0	3898.0	518.0	6918.0	7361.0	4975.0	3682.0	3616.0	290.0	466.0	324.0	2201.0	86311.0	1240143.0	1634524.508264
sub-0354	780.0	668.0	1909.0	1418.0	462.0	3340.0	4413.0	2981.0	787.0	4859.0	2891.0	2678.0	1775.0	3031.0	580.0	1183.0	1297.0	799.0	1206.0	1294.0	3438.0	1047.0	4181.0	3548.0	493.0	4840.0	6116.0	4969.0	3084.0	3532.0	230.0	459.0	270.0	1807.0	76269.0	1028027.0	1479245.720842
sub-0355	837.0	742.0	2308.0	1450.0	362.0	3147.0	4804.0	3326.0	1150.0	4756.0	2935.0	3014.0	2234.0	3619.0	709.0	1384.0	1112.0	807.0	1281.0	1353.0	4313.0	1277.0	4888.0	4715.0	618.0	5772.0	7707.0	6113.0	3905.0	4106.0	277.0	351.0	359.0	2563.0	88271.9	1284285.0	1770715.077399
sub-0356	814.0	889.0	2825.0	2135.0	427.0	3438.0	5244.0	4180.0	1234.0	7040.0	2958.0	3938.0	2106.0	4228.0	631.0	2034.0	2277.0	1037.0	2234.0	1786.0	4381.0	1710.0	5926.0	5221.0	712.0	7049.0	9126.0	5629.0	3788.0	4137.0	392.0	436.0	391.0	2994.0	103335.0	1388528.0	1929108.145646
sub-0357	884.0	775.0	2039.0	1665.0	284.0	3179.0	5393.0	3344.0	883.0	4595.0	2679.0	3466.0	1817.0	3865.0	697.0	1517.0	1333.0	881.0	1555.0	1643.0	4263.0	1228.0	4725.0	4835.0	697.0	6863.0	6917.0	5846.0	3782.0	3891.0	273.0	337.0	341.0	2540.0	89030.6	1201155.0	1739414.229955
sub-0358	847.0	573.0	2306.0	1565.0	349.0	2551.0	5379.0	2909.0	869.0	4858.0	2717.0	2880.0	1956.0	3340.0	554.0	1194.0	1252.0	723.0	1255.0	1520.0	3768.0	888.0	4628.0	3259.0	548.0	5081.0	6834.0	4380.0	3569.0	3134.0	280.0	459.0	314.0	1911.0	78639.1	1032804.0	1484788.68672
sub-0359	886.0	821.0	2080.0	1580.0	459.0	3029.0	5205.0	3302.0	806.0	4835.0	2375.0	3040.0	1738.0	3327.0	468.0	1818.0	1180.0	765.0	1169.0	1714.0	3997.0	1395.0	3872.0	3794.0	720.0	5070.0	7029.0	5640.0	3267.0	3542.0	311.0	451.0	258.0	1881.0	81815.7	1075332.0	1515114.486006
sub-0360	715.0	646.0	2214.0	1680.0	493.0	3143.0	5139.0	3537.0	647.0	5373.0	2666.0	2495.0	1992.0	3323.0	537.0	1823.0	1333.0	735.0	1470.0	1327.0	3997.0	1077.0	4807.0	4183.0	584.0	5529.0	7239.0	5800.0	3310.0	3314.0	296.0	439.0	278.0	2039.0	84180.6	1144816.0	1576128.493803
sub-0361	868.0	886.0	2303.0	1994.0	388.0	3033.0	6338.0	3712.0	921.0	6166.0	2858.0	3429.0	2077.0	3437.0	620.0	1631.0	1743.0	814.0	1453.0	1943.0	3979.0	1378.0	5054.0	4166.0	710.0	6389.0	6942.0	6416.0	4004.0	4711.0	288.0	495.0	378.0	2632.0	94050.2	1261530.0	1853270.623146
sub-0362	1115.0	664.0	2008.0	1564.0	273.0	3025.0	6600.0	2958.0	870.0	5588.0	3040.0	3619.0	2190.0	3544.0	686.0	1475.0	1371.0	904.0	1376.0	1428.0	3293.0	1059.0	4897.0	3985.0	698.0	5196.0	7314.0	5031.0	3485.0	2929.0	307.0	398.0	301.0	2016.0	85189.9	1176709.0	1630786.957579
sub-0363	888.0	815.0	2353.0	1635.0	400.0	2574.0	5341.0	2792.0	855.0	5479.0	2753.0	3067.0	1722.0	3264.0	540.0	1276.0	1168.0	747.0	1462.0	1514.0	3520.0	1046.0	4518.0	3889.0	670.0	5942.0	7328.0	5924.0	3468.0	3622.0	304.0	432.0	263.0	2005.0	83570.7	1127060.0	1172133.038468
sub-0364	832.0	559.0	2171.0	1469.0	331.0	2439.0	5368.0	2828.0	758.0	4904.0	2551.0	2984.0	1828.0	3511.0	538.0	1284.0	1341.0	803.0	1672.0	1175.0	3453.0	1065.0	4252.0	3822.0	589.0	5156.0	6382.0	5231.0	3437.0	3330.0	326.0	398.0	359.0	2455.0	79599.8	1079730.0	1519541.279808
sub-0365	953.0	717.0	2177.0	1462.0	474.0	3102.0	5568.0	3046.0	884.0	4731.0	2307.0	3117.0	2058.0	3371.0	599.0	1474.0	1605.0	713.0	1782.0	1604.0	3676.0	1400.0	4468.0	3728.0	592.0	5426.0	7294.0	4731.0	3809.0	3454.0	254.0	426.0	381.0	2262.0	83626.2	1107091.0	1488551.786018
sub-0366	744.0	803.0	1764.0	1166.0	516.0	3207.0	4206.0	3444.0	192.0	6206.0	2371.0	2593.0	1809.0	3280.0	495.0	2310.0	2131.0	1101.0	2399.0	1368.0	5395.0	905.0	5838.0	2533.0	836.0	5227.0	8253.0	4501.0	3319.0	3064.0	327.0	497.0	321.0	2754.0	85867.9	1215034.0	1780686.089994
sub-0367	801.0	811.0	1876.0	1702.0	364.0	2891.0	4581.0	3087.0	738.0	5136.0	2326.0	3220.0	1978.0	3091.0	661.0	1572.0	1231.0	729.0	1157.0	1620.0	3550.0	1083.0	4530.0	3943.0	549.0	4931.0	5502.0	5184.0	3575.0	3367.0	238.0	416.0	340.0	1831.0	78610.7	1104704.0	1571393.419535
sub-0368	761.0	649.0	2133.0	1656.0	426.0	2802.0	4499.0	3284.0	845.0	4310.0	2788.0	3616.0	2250.0	3317.0	605.0	1540.0	1230.0	742.0	1373.0	1700.0	3680.0	1066.0	4497.0	4024.0	517.0	5888.0	6407.0	5408.0	3514.0	3587.0	345.0	439.0	292.0	2090.0	82175.7	1082146.0	1506144.297717
sub-0369	1046.0	716.0	2519.0	1967.0	419.0	3727.0	6296.0	3761.0	978.0	5053.0	3372.0	3265.0	2208.0	3805.0	714.0	1552.0	1544.0	970.0	1702.0	1687.0	3946.0	1326.0	5032.0	5172.0	776.0	6418.0	8181.0	6774.0	3965.0	4912.0	317.0	489.0	385.0	2431.0	97422.2	1303999.0	1787716.138002
sub-0370	926.0	1062.0	2485.0	2425.0	435.0	3174.0	5254.0	3573.0	834.0	5687.0	2881.0	3774.0	2217.0	4619.0	779.0	1915.0	1410.0	895.0	1648.0	1775.0	4757.0	1207.0	4943.0	5226.0	905.0	6774.0	8563.0	6083.0	4746.0	4153.0	370.0	390.0	346.0	3049.0	99273.9	1306661.0	1896680.472268
sub-0371	965.0	826.0	2417.0	1578.0	421.0	2932.0	4892.0	3122.0	979.0	5015.0	2621.0	3461.0	1965.0	3322.0	664.0	1957.0	1479.0	752.0	1501.0	1444.0	4241.0	1276.0	5759.0	4767.0	672.0	6107.0	8119.0	6081.0	3866.0	3420.0	388.0	419.0	357.0	2678.0	90448.8	1200866.0	1496651.249449
sub-0372	816.0	693.0	2028.0	1558.0	401.0	2797.0	4710.0	2916.0	772.0	4616.0	2664.0	3051.0	1760.0	3009.0	439.0	1244.0	1254.0	702.0	1204.0	1603.0	3759.0	1102.0	4309.0	3116.0	439.0	5091.0	6255.0	4382.0	3309.0	2941.0	272.0	526.0	329.0	2171.0	76234.6	1005377.0	1425271.843086
sub-0373	1010.0	563.0	2089.0	1691.0	491.0	3404.0	6980.0	4253.0	1039.0	4832.0	2721.0	3865.0	1936.0	4112.0	693.0	1693.0	1505.0	942.0	1685.0	1956.0	3617.0	1009.0	4451.0	4245.0	577.0	7051.0	7507.0	5676.0	3540.0	3987.0	371.0	585.0	314.0	2598.0	92981.3	1246545.0	1719530.756923
sub-0374	658.0	514.0	1594.0	1241.0	311.0	2251.0	4273.0	2646.0	656.0	4385.0	2523.0	2850.0	1711.0	3314.0	618.0	1291.0	1021.0	649.0	1122.0	1525.0	3136.0	898.0	3538.0	2998.0	514.0	4595.0	5336.0	4318.0	2949.0	3139.0	294.0	323.0	258.0	1903.0	69348.2	972078.0	1375676.137143
sub-0375	1033.0	546.0	2325.0	1696.0	359.0	3630.0	6039.0	3394.0	1017.0	5440.0	2717.0	3053.0	1904.0	3667.0	648.0	1514.0	1563.0	736.0	1435.0	1331.0	4349.0	1159.0	4925.0	4346.0	541.0	5471.0	8309.0	6123.0	4669.0	4622.0	303.0	420.0	422.0	2198.0	91900.4	1262823.0	1771983.442927
sub-0376	1012.0	656.0	2162.0	1474.0	462.0	2840.0	5315.0	3432.0	981.0	4746.0	2819.0	3616.0	2032.0	3592.0	524.0	1386.0	1267.0	924.0	1612.0	1673.0	4202.0	1198.0	4797.0	3803.0	664.0	6672.0	7162.0	5436.0	3921.0	4269.0	340.0	445.0	346.0	2152.0	87932.6	1226461.0	1742514.19829
sub-0377	821.0	695.0	2241.0	1777.0	429.0	3170.0	5490.0	3337.0	808.0	5394.0	2707.0	3028.0	2028.0	3180.0	596.0	1633.0	1166.0	810.0	1226.0	1559.0	3869.0	1118.0	4310.0	3926.0	556.0	6438.0	7348.0	5869.0	3431.0	3735.0	307.0	491.0	301.0	1920.0	85715.8	1219338.0	1581109.69174
sub-0378	795.0	467.0	2206.0	1916.0	464.0	3356.0	6656.0	3364.0	899.0	5727.0	2639.0	3362.0	2036.0	3888.0	674.0	1491.0	1436.0	882.0	1577.0	1837.0	4165.0	1073.0	5237.0	4511.0	309.0	5661.0	7979.0	5983.0	3860.0	3523.0	332.0	471.0	299.0	2751.0	91818.0	1241191.0	1785278.014543
sub-0379	728.0	441.0	1343.0	1510.0	428.0	2582.0	3564.0	3058.0	663.0	4468.0	2286.0	2857.0	1635.0	3111.0	505.0	1219.0	1025.0	736.0	1415.0	1400.0	2925.0	823.0	3832.0	2828.0	392.0	4842.0	5474.0	4035.0	3011.0	2547.0	293.0	329.0	294.0	1958.0	68548.4	1022523.0	1366086.646854
sub-0380	927.0	767.0	2272.0	1546.0	333.0	2954.0	4768.0	3520.0	819.0	4677.0	2911.0	3354.0	2014.0	3696.0	669.0	1314.0	1523.0	849.0	1739.0	1417.0	4216.0	1091.0	4258.0	4022.0	689.0	5486.0	7029.0	5083.0	3473.0	3470.0	402.0	356.0	333.0	2135.0	84106.9	1149818.0	1577301.690755
sub-0381	909.0	569.0	1990.0	1446.0	352.0	2784.0	6037.0	3096.0	831.0	4747.0	3040.0	3715.0	1890.0	3473.0	623.0	1394.0	1464.0	899.0	1778.0	1731.0	3563.0	909.0	4454.0	3628.0	451.0	5315.0	6195.0	5132.0	3406.0	3637.0	301.0	401.0	343.0	2163.0	82653.8	1094858.0	1512105.532382
sub-0382	1022.0	945.0	2026.0	1833.0	467.0	3406.0	5420.0	3601.0	1160.0	7060.0	3014.0	3481.0	2178.0	4138.0	708.0	1558.0	1861.0	992.0	2031.0	1906.0	4426.0	1359.0	5154.0	4117.0	745.0	8183.0	6940.0	6326.0	4212.0	4440.0	411.0	462.0	392.0	2397.0	98353.1	1313773.0	1880741.632385
sub-0383	1046.0	1054.0	2490.0	1785.0	492.0	3520.0	5559.0	3806.0	858.0	6180.0	2573.0	3064.0	2137.0	4135.0	707.0	1575.0	1570.0	832.0	1583.0	1477.0	4840.0	1404.0	5223.0	4187.0	717.0	6640.0	8369.0	5929.0	4379.0	3526.0	270.0	459.0	317.0	2673.0	95361.2	1312314.0	1890662.688998
sub-0384	982.0	725.0	1836.0	1581.0	360.0	2470.0	5050.0	2824.0	805.0	5409.0	2530.0	3599.0	1688.0	3600.0	532.0	1587.0	1042.0	766.0	1033.0	1582.0	3199.0	1162.0	3725.0	3329.0	644.0	5036.0	6295.0	4761.0	3224.0	3232.0	292.0	399.0	257.0	1751.0	77306.5	1076048.0	1410322.863128
sub-0385	930.0	693.0	2164.0	1523.0	434.0	2988.0	5252.0	3107.0	716.0	4278.0	3027.0	3350.0	2046.0	3376.0	713.0	1544.0	1341.0	876.0	1369.0	1225.0	3789.0	1014.0	4792.0	3779.0	568.0	5584.0	6590.0	5359.0	3514.0	3301.0	306.0	380.0	339.0	2057.0	82318.6	1106857.0	1540054.685049
sub-0386	956.0	998.0	2877.0	1698.0	372.0	3719.0	7429.0	3782.0	823.0	5291.0	2802.0	3253.0	2380.0	4298.0	697.0	1779.0	1456.0	948.0	1709.0	1503.0	4462.0	1282.0	5657.0	4892.0	852.0	7306.0	7890.0	7189.0	3781.0	3932.0	372.0	553.0	311.0	2422.0	99593.1	1302785.0	1741556.91565
sub-0387	840.0	592.0	2492.0	2358.0	421.0	3220.0	4998.0	3553.0	901.0	6160.0	2998.0	3693.0	2102.0	3977.0	513.0	2123.0	1494.0	887.0	1993.0	2051.0	4372.0	1149.0	4771.0	4252.0	719.0	6200.0	8817.0	5471.0	4010.0	3722.0	298.0	440.0	325.0	2579.0	94487.5	1263248.0	1734145.008884
sub-0388	832.0	773.0	2396.0	1390.0	431.0	3138.0	4977.0	2646.0	794.0	4534.0	2886.0	2799.0	2040.0	3111.0	597.0	1591.0	1383.0	827.0	1617.0	1299.0	3897.0	1153.0	4911.0	3533.0	725.0	6209.0	7484.0	4888.0	3687.0	3319.0	313.0	365.0	294.0	2319.0	83143.0	1236191.0	1819258.565269
sub-0389	909.0	846.0	2874.0	1515.0	260.0	2868.0	5887.0	3084.0	846.0	5348.0	2757.0	3776.0	2007.0	3877.0	666.0	1368.0	1612.0	980.0	1797.0	1714.0	3934.0	977.0	5161.0	4377.0	643.0	6375.0	7529.0	5466.0	3877.0	3160.0	314.0	407.0	326.0	2769.0	90287.9	1253811.0	1712163.749388
sub-0390	956.0	701.0	2012.0	1497.0	423.0	2992.0	5033.0	3555.0	912.0	5280.0	2964.0	3081.0	1940.0	3924.0	620.0	1776.0	1629.0	682.0	1772.0	1257.0	3847.0	1299.0	4771.0	3498.0	696.0	5980.0	7757.0	5002.0	3831.0	3895.0	279.0	470.0	323.0	2167.0	86818.4	1219508.0	1566652.166091
sub-0391	866.0	609.0	1924.0	1530.0	426.0	3011.0	4105.0	3149.0	823.0	4530.0	2515.0	3650.0	1665.0	3240.0	627.0	1422.0	1235.0	712.0	1376.0	1501.0	3852.0	1047.0	4411.0	3702.0	532.0	5304.0	6512.0	5158.0	3382.0	3381.0	292.0	431.0	321.0	2062.0	79302.9	1096060.0	1422057.340236
sub-0392	1013.0	736.0	1812.0	1524.0	395.0	2821.0	4924.0	3040.0	911.0	4987.0	3281.0	2619.0	2221.0	3496.0	696.0	1330.0	1351.0	1122.0	1420.0	1287.0	4124.0	1209.0	4667.0	3833.0	443.0	6177.0	6826.0	4745.0	4034.0	3437.0	313.0	398.0	389.0	2415.0	83987.8	1180276.0	1661699.694599
sub-0393	978.0	545.0	2440.0	1621.0	487.0	3000.0	5637.0	3664.0	970.0	5828.0	2742.0	2669.0	2078.0	4191.0	533.0	1343.0	1556.0	752.0	1868.0	1264.0	3816.0	1240.0	4629.0	3818.0	578.0	6222.0	7803.0	5424.0	3596.0	3428.0	322.0	454.0	322.0	2271.0	88084.2	1144873.0	1680004.488036
sub-0394	927.0	564.0	2013.0	1844.0	312.0	3157.0	5197.0	3065.0	986.0	5173.0	3042.0	3342.0	1995.0	3706.0	540.0	1555.0	1509.0	972.0	1430.0	1496.0	4094.0	1203.0	4698.0	4161.0	621.0	5393.0	7553.0	5844.0	3837.0	3959.0	299.0	366.0	407.0	2212.0	87469.4	1131219.0	1537165.703066
sub-0395	912.0	655.0	1953.0	1741.0	388.0	2825.0	5663.0	3225.0	1055.0	5326.0	2458.0	3527.0	1783.0	3493.0	522.0	1313.0	1511.0	798.0	1939.0	1678.0	3883.0	1268.0	4065.0	4420.0	471.0	5371.0	6772.0	5789.0	4016.0	3619.0	386.0	402.0	298.0	2485.0	86009.8	1128848.0	1587645.238482
